着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010602
1,5,5,ヴォイジャー,牡3,53,丸田恭介,0:59.9,,**,4-3,36.3,9.4,4,500(+4),,,,[東] 岩戸孝樹,岡田牧雄,500.0,200801010602
2,1,1,コアレスカポーテ,牡3,56,池添謙一,1:00.4,3,**,4-5,36.8,4.6,2,476(0),,,,[東] 池上昌弘,小林昌志,200.0,200801010602
3,2,2,バードダムール,牝3,54,鈴来直人,1:00.5,クビ,**,1-1,37.4,6.0,3,444(0),,,,[東] 大和田稔,阿部幸暉,130.0,200801010602
4,3,3,サルラ,牝3,54,岩田康誠,1:00.6,3/4,**,6-5,36.8,1.9,1,476(+4),,,,[西] 崎山博樹,北山敏隆,75.0,200801010602
5,7,9,テレパシー,牝3,54,幸英明,1:00.8,1.1/4,**,2-2,37.4,10.6,5,446(+6),,,,[西] 境直行,栗嶋豊明,50.0,200801010602
6,4,4,ショウグンエース,牡3,56,勝浦正樹,1:00.8,アタマ,**,11-11,36.7,60.3,8,456(-6),,,,[東] 大江原哲,西村豊,,200801010602
7,7,10,アスターヘイロー,牡3,56,秋山真一,1:00.9,3/4,**,9-9,36.9,14.7,6,462(-4),,,,[西] 加藤敬二,加藤久枝,,200801010602
8,6,7,ロングプルミエール,牝3,54,河北通,1:00.9,アタマ,**,2-4,37.6,176.9,11,448(-10),,,,[西] 小野幸治,中井敏雄,,200801010602
9,8,11,マルブツティンバー,牡3,55,的場勇人,1:01.5,3.1/2,**,6-5,37.8,150.4,10,488(-4),,,,[西] 大根田裕,大澤毅,,200801010602
10,8,12,ブライダルブーケ,牝3,53,三浦皇成,1:01.7,1.1/4,**,6-5,37.9,31.1,7,468(-2),,,,[東] 手塚貴久,下河邉行雄,,200801010602
11,5,6,スーパーセイバー,牡3,53,荻野琢真,1:01.9,1.1/4,**,9-9,37.9,206.5,12,478(-2),,,,[西] 矢作芳人,森本悳男,,200801010602
12,6,8,ヤマニングラッセ,牝3,54,松田大作,1:02.2,1.3/4,**,12-12,37.1,106.5,9,488(+8),,,,[西] 柴田政見,土井肇,,200801010602
