着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010804
1,6,12,センザイイチグウ,牡3,55,塚田祥雄,1:09.4,,**,5-3,35.4,3.9,2,448(-2),,,,[東] 谷原義明,平岡茂樹,500.0,200703010804
2,5,9,ケイアイアップヒル,牡3,56,菊沢隆徳,1:09.8,2.1/2,**,8-7,35.5,2.6,1,468(-4),,,,[西] 加用正,啓愛義肢材料販売所,200.0,200703010804
3,8,15,マイプリティワン,牡3,56,中舘英二,1:09.8,アタマ,**,1-1,36.4,12.2,5,458(+16),,,,[西] 石坂正,松岡隆雄,130.0,200703010804
4,4,8,ガイアヴァンテ,牝3,54,柴山雄一,1:09.9,1/2,**,7-7,35.8,7.8,4,436(+8),,,,[東] 清水英克,アローネットサービス,75.0,200703010804
5,1,2,グラスパワー,牡3,53,宮崎北斗,1:10.0,1/2,**,11-10,35.5,14.6,6,480(+6),,,,[東] 大江原哲,伊東純一,50.0,200703010804
6,4,7,ライトグローリー,牡3,53,北村友一,1:10.2,1.1/4,**,5-6,36.3,5.7,3,460(+4),,,,[西] 北出成人,藤本幸雄,,200703010804
7,8,16,トーワシャトル,牡3,54,中村将之,1:10.2,クビ,**,12-10,35.6,33.9,8,476(0),,,,[西] 佐山優,齋藤すゞ,,200703010804
8,7,13,ロードヴァルナ,牡3,56,千田輝彦,1:10.3,クビ,**,2-3,36.6,170.5,14,508(+4),,,,[西] 藤岡健一,ロードホースクラブ,,200703010804
9,5,10,ラピッドメイデン,牝3,51,浜中俊,1:10.5,1.1/2,**,2-2,36.8,513.1,16,478(0),,,,[西] 小原伊佐,岡田隆寛,,200703010804
10,3,5,ゴールドジェット,牡3,56,小野次郎,1:10.5,ハナ,**,12-13,35.8,45.5,9,468(-8),,,,[東] 成島英春,居城要,,200703010804
11,3,6,ドラコンギネス,牡3,53,田中博康,1:10.8,2,**,15-15,35.4,155.7,13,414(-10),,,,[東] 石栗龍彦,ヒダカ・ブリーダーズ・ユニオン,,200703010804
12,7,14,バクシンセイコー,牝3,54,安藤光彰,1:11.1,1.3/4,**,2-3,37.4,15.4,7,490(-4),,,,[西] 矢作芳人,馬場瑛八郎,,200703010804
13,6,11,ジギースターダスト,牡3,55,大野拓弥,1:11.3,1,**,14-14,36.1,186.6,15,464(-8),,,,[東] 鈴木勝美,牧畠清久,,200703010804
14,2,4,ノボタイタン,牡3,56,石橋脩,1:11.4,3/4,**,8-9,37.1,100.2,10,480(+4),,,,[東] 柴田政人,ＬＳ．Ｍ,,200703010804
15,2,3,カシノアテスト,牡3,56,西田雄一,1:11.6,1.1/4,**,8-10,37.3,125.4,11,420(-6),,,,[東] 沢峰次,柏木務,,200703010804
16,1,1,ハナリュウ,牝3,51,佐藤聖也,1:12.6,6,**,16-16,36.9,153.3,12,380(-12),,,,[東] 田子冬樹,内藤好江,,200703010804
