着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020411
1,4,5,マイネヴェロナ,牝4,55,津村明秀,1:48.8,,**,6-6-5-4,35.4,5.2,3,504(-10),,,,[東] 堀井雅広,サラブレッドクラブ・ラフィアン,1513.6,200801020411
2,5,8,グラーフ,牝3,52,丸田恭介,1:48.8,クビ,**,14-14-13-13,34.7,10.6,4,484(+4),,,,[西] 田所秀孝,坂田行夫,599.6,200801020411
3,2,2,ミスティックリバー,牝5,55,秋山真一,1:48.8,アタマ,**,10-10-11-11,34.8,18.8,6,474(-2),,,,[西] 森秀行,社台レースホース,374.8,200801020411
4,7,11,パッションレッド,牝4,55,松田大作,1:48.9,クビ,**,7-7-7-6,35.3,2.5,1,486(-6),,,,[西] 松田博資,社台レースホース,220.0,200801020411
5,3,3,カイゼリン,牝3,52,三浦皇成,1:49.0,1/2,**,5-5-5-6,35.5,4.3,2,460(+18),,,,[西] 松田国英,キャロットファーム,148.0,200801020411
6,4,6,スペシャルフロート,牝4,55,菊沢隆徳,1:49.1,3/4,**,1-1-1-1,36.3,33.6,10,452(+2),,,,[東] 伊藤圭三,吉田照哉,,200801020411
7,3,4,シンシンマーキー,牝6,55,北村浩平,1:49.2,クビ,**,9-9-7-8,35.5,179.3,14,492(-6),,,,[西] 新川恵,槇本牧場,,200801020411
8,1,1,クロカンブッシュ,牝4,55,田中博康,1:49.2,アタマ,**,7-7-9-8,35.4,27.3,8,430(+6),,,,[東] 手塚貴久,高橋修身,,200801020411
9,8,14,オリオンオンサイト,牝5,55,芹沢純一,1:49.2,クビ,**,3-3-3-2,36.2,45.0,12,494(+14),,,,[西] 矢作芳人,平本敏夫,,200801020411
10,6,9,ボーテセレスト,牝4,55,北村友一,1:49.3,クビ,**,10-11-11-11,35.4,22.1,7,420(+12),,,,[西] 西橋豊治,錦岡牧場,,200801020411
11,8,13,ケンブリッジマイア,牝5,55,荻野琢真,1:49.3,アタマ,**,2-2-2-2,36.4,15.2,5,458(+2),,,,[西] 森秀行,中西健造,,200801020411
12,6,10,リネンフィールド,牝4,55,南田雅昭,1:49.4,3/4,**,4-4-4-4,36.3,33.1,9,490(+2),,,,[東] 南田美知,戸山光男,,200801020411
13,5,7,ショコラシチー,牝5,55,柴原央明,1:49.4,ハナ,**,12-12-14-14,35.1,87.6,13,442(-2),,,,[西] 田中章博,友駿ホースクラブ,,200801020411
14,7,12,ニットウサラン,牝5,55,梶晃啓,1:50.2,5,**,12-12-9-8,36.4,36.4,11,486(-10),,,,[西] 梅田康雄,日東牧場,,200801020411
