着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030605
1,4,4,マッカラン,牡3,56,藤田伸二,2:40.7,,**,6-6-7-4,37.6,3.4,2,454(+8),,,,[東] 加藤征弘,グリーンファーム,500.0,200806030605
2,2,2,コスモタクミ,牡3,55,的場勇人,2:41.1,2.1/2,**,2-2-2-1,38.5,35.2,8,486(-8),,,,[東] 秋山雅一,岡田繁幸,200.0,200806030605
3,1,1,マイネルサニー,牡3,56,津村明秀,2:41.5,2.1/2,**,3-5-3-4,38.6,15.5,5,456(+2),,,,[東] 根本康広,サラブレッドクラブ・ラフィアン,130.0,200806030605
4,8,12,コスモハクウ,牡3,56,戸崎圭太,2:41.5,ハナ,**,10-10-3-2,38.6,3.6,3,520(+2),,,,[東] 柄崎孝,ビッグレッドファーム,75.0,200806030605
5,7,10,エイシンフレンチ,牡3,54,浜中俊,2:41.9,2.1/2,**,3-2-3-4,39.1,43.6,10,508(+2),,,,[東] 大久保洋,平井豊光,50.0,200806030605
6,7,9,トーアヘンリー,牡3,53,三浦皇成,2:42.6,4,**,10-10-12-11,39.1,17.3,6,494(+4),,,,[東] 藤原辰雄,東亜駿馬,,200806030605
7,5,5,サクラデイブレイク,牡3,56,柴田善臣,2:42.6,アタマ,**,8-8-7-7,39.5,3.0,1,528(-2),,,,[東] 小島太,さくらコマース,,200806030605
8,3,3,エプソムダーク,牡3,56,武士沢友,2:42.7,クビ,**,9-8-10-7,39.3,37.0,9,500(0),,,,[東] 的場均,ジャパン・ホースマン・クラブ,,200806030605
9,5,6,ドナーリオ,セ3,55,田中博康,2:43.5,5,**,1-1-1-2,40.9,9.7,4,488(+4),,,,[東] 小島茂之,藤田孟司,,200806030605
10,6,7,サンサンサン,牝3,54,田辺裕信,2:43.6,3/4,**,12-12-10-9,40.3,164.9,11,476(-2),,,,[東] 天間昭一,玉置潔,,200806030605
11,6,8,フローリスピース,牝3,54,田中勝春,2:44.7,7,**,6-6-9-12,41.5,30.1,7,458(+2),,,,[東] 戸田博文,臼田浩義,,200806030605
12,8,11,ブランデンブルグ,牝3,54,郷原洋司,2:45.5,5,**,3-4-3-9,42.7,216.1,12,452(-6),,,,[東] 矢野照正,ローレルレーシング,,200806030605
