着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010205
1,3,5,ドラゴンファング,牡3,56,芹沢純一,1:09.8,,**,2-2,36.2,2.6,1,480(0),,,,[西] 矢作芳人,加藤守,500.0,200803010205
2,5,9,メラトニン,牡3,54,藤岡康太,1:10.0,1.1/4,**,2-3,36.3,14.5,5,462(+8),,,,[西] 荒川義之,加藤厚子,200.0,200803010205
3,8,16,ボーダレスワールド,牡3,56,小野次郎,1:10.9,5,**,2-3,37.2,3.4,2,542(-2),,,,[東] 加藤征弘,社台レースホース,130.0,200803010205
4,6,11,ファンドリテンカ,牡3,55,北村友一,1:11.2,2,**,10-8,36.8,20.8,7,440(-8),,,,[西] 西園正都,水戸富雄,75.0,200803010205
5,4,8,ダイメイバード,牡3,56,西田雄一,1:11.3,1/2,**,5-5,37.3,17.0,6,470(-12),,,,[東] 中野渡清,宮本孝一,50.0,200803010205
6,3,6,エンディアメント,牝3,54,江田照男,1:11.3,クビ,**,10-11,36.8,42.8,9,456(0),,,,[東] 尾形充弘,サンデーレーシング,,200803010205
7,7,14,ウメノキャロル,牡3,56,大野拓弥,1:11.4,1/2,**,7-8,37.3,86.0,12,474(-14),,,,[東] 鈴木勝美,楳津繁,,200803010205
8,7,13,アキノシャドー,牡3,56,中舘英二,1:11.5,クビ,**,5-6,37.5,8.3,4,440(-2),,,,[西] 須貝彦三,穐吉正孝,,200803010205
9,6,12,ラインディーヴァ,牝3,54,木幡初広,1:11.5,クビ,**,1-1,38.0,46.6,10,446(0),,,,[東] 根本康広,大澤繁昌,,200803010205
10,1,2,ミヤコノセブン,牡3,56,松田大作,1:11.6,3/4,**,7-8,37.5,85.0,11,450(+2),,,,[東] 本間忍,吉田都枝江,,200803010205
11,1,1,ゴールデンココ,牝3,51,宮崎北斗,1:11.9,1.3/4,**,7-6,37.7,6.1,3,438(+6),,,,[東] 高市圭二,河内孝夫,,200803010205
12,5,10,アースワンダー,牝3,54,安藤光彰,1:12.2,1.3/4,**,12-13,37.4,143.0,15,454(0),,,,[東] 石毛善彦,松山増男,,200803010205
13,8,15,ダージリンレディ,牝3,54,勝浦正樹,1:12.3,クビ,**,12-12,37.5,41.4,8,434(0),,,,[東] 高橋裕,社台レースホース,,200803010205
14,4,7,リワードパティン,牝3,54,柴山雄一,1:12.3,クビ,**,15-14,37.0,131.0,14,422(0),,,,[東] 田中清隆,宮崎忠比古,,200803010205
15,2,4,パレスチャイナ,牝3,54,菊沢隆徳,1:12.4,クビ,**,14-14,37.2,304.7,16,474(0),,,,[東] 武藤善則,西村豊,,200803010205
16,2,3,カルルシュテイン,牝3,54,秋山真一,1:14.4,大,**,16-16,38.5,106.9,13,448(0),,,,[西] 野村彰彦,高昭牧場,,200803010205
