着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030607
1,2,4,キングタキオン,牡4,57,郷原洋司,2:27.4,,**,7-9-7-7,35.5,64.3,10,488(-4),,,,[東] 本郷一彦,嶋田賢,740.0,200805030607
2,7,13,ショウナンラヴァー,牡4,57,吉田豊,2:27.4,ハナ,**,13-13-11-7,35.5,20.6,6,490(-4),,,,[東] 大久保洋,国本哲秀,300.0,200805030607
3,7,14,ビービーファルコン,セ4,57,田中勝春,2:27.4,ハナ,**,13-13-14-7,35.4,14.3,4,444(+2),,,,[東] 古賀慎明,坂東牧場,190.0,200805030607
4,3,5,レディカーニバル,牝4,52,宮崎北斗,2:27.7,1.3/4,**,7-8-7-7,35.8,125.1,13,444(-10),,,,[東] 松山将樹,ロードホースクラブ,110.0,200805030607
5,6,12,マイネルブリアー,牡4,57,岩田康誠,2:28.0,1.3/4,**,6-4-2-2,36.6,1.9,1,502(-4),,,,[東] 菊川正達,サラブレッドクラブ・ラフィアン,74.0,200805030607
6,3,6,マイネルコレドール,牡5,54,丸田恭介,2:28.2,1.1/2,**,12-12-11-12,36.1,62.4,9,522(+2),,,,[東] 佐々木亜,サラブレッドクラブ・ラフィアン,,200805030607
7,1,2,ナチュラルウェーブ,牡5,57,ホワイト,2:28.2,クビ,**,4-6-5-5,36.5,10.8,3,468(+8),,,,[東] 藤沢和雄,山本英俊,,200805030607
8,7,15,キングオブチャド,牡4,54,三浦皇成,2:28.5,1.3/4,**,7-6-5-3,36.9,3.0,2,536(-4),,,,[東] 河野通文,社台レースホース,,200805030607
9,4,8,ルミノゴールド,牡4,54,草野太郎,2:28.6,3/4,**,10-10-9-12,36.5,278.3,15,464(+4),,,,[東] 松山将樹,尾上松壽,,200805030607
10,4,7,マイネルプロメッサ,牡5,57,津村明秀,2:29.0,2.1/2,**,17-16-16-14,36.7,40.4,7,524(-2),,,,[東] 伊藤伸一,サラブレッドクラブ・ラフィアン,,200805030607
11,1,1,ラードロランダム,セ4,57,大庭和弥,2:29.1,1/2,**,16-17-17-17,35.9,71.9,11,468(-4),,,,[東] 岩戸孝樹,村中徳広,,200805030607
12,5,10,アルゴ,牡5,57,菊沢隆徳,2:29.8,4,**,11-10-9-7,37.9,95.6,12,490(-2),,,,[東] 武市康男,サンデーレーシング,,200805030607
13,2,3,デザフィオ,牡4,57,的場文男,2:29.9,1/2,**,4-3-2-3,38.4,19.3,5,462(+6),,,,[東] 堀井雅広,ターフ・スポート,,200805030607
14,8,16,サチノマックイーン,牡5,57,加藤士津,2:30.1,1.1/4,**,1-2-2-5,38.4,279.6,16,434(-6),,,,[東] 加藤和宏,佐藤幸彦,,200805030607
15,6,11,アイスランドポピー,牝4,55,柴田善臣,2:30.3,1.1/4,**,2-1-1-1,39.0,224.1,14,430(+14),,,,[東] 浅野洋一,中山速水,,200805030607
16,8,17,ゲンパチゴールド,牡4,57,嘉藤貴行,2:30.4,1/2,**,15-15-15-15,37.8,526.8,18,450(-10),,,,[東] 田子冬樹,江川伸夫,,200805030607
17,8,18,イブキレボルシオン,牡6,57,藤岡佑介,2:30.5,1/2,**,18-18-17-16,37.8,55.9,8,520(0),,,,[東] 嶋田功,中西功,,200805030607
18,5,9,ボルガ,牝4,54,的場勇人,2:34.7,大,**,3-4-11-17,41.5,410.4,17,480(+26),,,,[東] 伊藤伸一,矢野喜代春,,200805030607
