着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020207
1,6,7,ケイエスアカリ,牝3,53,小林徹弥,0:59.2,,,2-2,35.7,3.0,1,514(-2),,,,[西] 高橋成忠,キヨシサービス,750.0,200401020207
2,8,12,ピノタージュ,牡3,55,勝浦正樹,0:59.3,3/4,,2-2,35.8,3.0,2,502(-4),,,,[東] 畠山吉宏,サンデーレーシング,300.0,200401020207
3,7,9,デンサクラム,牝6,52,南井大志,0:59.9,3.1/2,,7-8,35.9,33.5,9,458(+2),,,,[西] 鶴留明雄,田中康弘,190.0,200401020207
4,5,6,エアボヘミアン,牝5,52,加藤士津,1:00.0,3/4,,4-4,36.3,28.0,8,434(0),,,,[東] 国枝栄,ラッキーフィールド,110.0,200401020207
5,4,4,グランドサファイヤ,牝4,53,岩崎祐己,1:00.1,クビ,,10-9,35.8,16.0,6,468(+4),,,,[西] 大根田裕,林順子,75.0,200401020207
6,2,2,フジマサミラクル,牡4,57,吉永護,1:00.2,1/2,,1-1,36.9,6.2,3,512(+2),,,,[東] 元石孝昭,藤原正一,,200401020207
7,3,3,アルファキャスパー,牡4,54,松岡正海,1:00.2,クビ,,7-7,36.2,9.0,4,468(+14),,,,[東] 小西一男,貴悦,,200401020207
8,7,10,プリティメイズ,牝5,55,菊沢隆仁,1:00.3,1/2,,9-9,36.2,16.8,7,462(+6),,,,[西] 福永甲,ノースヒルズマネジメント,,200401020207
9,5,5,フライトペガサス,牝5,55,小野次郎,1:00.5,1.1/4,,11-12,36.1,100.7,12,438(-2),,,,[東] 沢峰次,グリーンテック,,200401020207
10,6,8,シャンハイセンプー,牝4,52,高野和馬,1:00.5,クビ,,11-9,36.1,11.7,5,470(+2),,,,[東] 古賀一隆,池田豊治,,200401020207
11,8,11,デルマイカロス,牡3,55,岩部純二,1:00.6,クビ,,4-5,36.8,42.8,11,514(+2),,,,[東] 和田正道,浅沼廣幸,,200401020207
12,1,1,カントリーサイド,牝5,55,武士沢友,1:00.7,3/4,,4-5,37.0,33.5,9,488(+2),,,,[東] 星野忍,岡田牧雄,,200401020207
