着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706010708
1,2,3,エンドレスビジネス,牝4,54,柴田善臣,1:13.2,,**,2-2,39.0,4.3,2,474(-2),,,,[東] 小笠倫弘,吉田千津,740.0,200706010708
2,5,10,フュノンガルウ,牡4,56,郷原洋司,1:13.5,1.3/4,**,7-8,38.7,8.3,4,484(+2),,,,[東] 郷原洋行,伊達秀和,300.0,200706010708
3,7,14,スプリングジュラ,牡4,56,石橋脩,1:13.7,1,**,1-1,39.6,225.9,14,458(+10),,,,[東] 上原博之,加藤春夫,190.0,200706010708
4,1,1,シルクプラチナム,牡4,56,北村宏司,1:13.8,1/2,**,5-5,39.3,5.1,3,520(-14),,,,[東] 尾形充弘,シルク,110.0,200706010708
5,8,16,トーヨーコジーン,牡4,56,横山典弘,1:13.9,1/2,**,7-6,39.1,2.3,1,512(-2),,,,[東] 古賀史生,トーヨークラブ,74.0,200706010708
6,2,4,エステームシチー,牡4,56,四位洋文,1:13.9,ハナ,**,5-6,39.3,16.7,6,472(+2),,,,[西] 岡田稲男,友駿ホースクラブ,,200706010708
7,8,15,メンバーズボンド,セ4,56,松岡正海,1:13.9,アタマ,**,10-10,38.8,20.6,7,448(-8),,,,[東] 斎藤誠,吉田勝己,,200706010708
8,5,9,ミサトアロー,牝4,51,佐藤聖也,1:13.9,アタマ,**,7-8,39.1,12.7,5,470(-8),,,,[東] 根本康広,戸部洋,,200706010708
9,7,13,リブレメンテ,牝5,54,津村明秀,1:14.0,クビ,**,13-13,38.7,97.0,12,510(+6),,,,[東] 鈴木伸尋,青木基秀,,200706010708
10,3,6,スマートアンサー,牝5,55,武士沢友,1:14.0,クビ,**,10-10,38.9,488.2,16,444(0),,,,[東] 本間忍,アドバンス・サッポロ,,200706010708
11,3,5,ヤマニンパルファン,牝5,55,蛯名正義,1:14.1,クビ,**,14-14,38.4,65.7,10,450(-2),,,,[東] 佐々木亜,土井肇,,200706010708
12,4,8,サントアドヴァンス,牡4,56,小野次郎,1:14.1,クビ,**,16-14,38.3,210.6,13,542(-3),,,,[東] 菅原泰夫,近嶋勇,,200706010708
13,4,7,カルストンツバサ,牝5,55,江田照男,1:14.4,1.3/4,**,14-16,38.8,323.6,15,432(-2),,,,[東] 中川公成,清水貞光,,200706010708
14,6,12,ダノンエトランゼル,牝4,54,加藤士津,1:14.5,クビ,**,2-4,40.3,52.7,9,472(0),,,,[東] 加藤和宏,ダノックス,,200706010708
15,1,2,シンボリコジーン,牡5,57,木幡初広,1:14.6,3/4,**,10-10,39.5,84.2,11,464(-4),,,,[東] 宗像義忠,シンボリ牧場,,200706010708
16,6,11,モエロタケショウ,セ4,55,吉田隼人,1:16.2,10,**,2-3,42.0,49.0,8,484(+8),,,,[東] 坂本勝美,ナイト商事,,200706010708
