着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010809
1,8,16,ニホンピロリビエラ,牡5,57,川島信二,1:10.4,,**,5-5,35.5,5.9,4,458(+4),,,,[西] 大橋勇樹,小林百太郎,730.0,200703010809
2,4,7,パノラマビューティ,牝5,52,荻野琢真,1:10.5,1/2,**,9-7,35.3,5.6,3,456(+2),,,,[西] 橋口弘次,前田幸治,290.0,200703010809
3,5,10,ステキナブロンコ,牝7,54,大野拓弥,1:10.5,ハナ,**,9-7,35.3,31.6,9,462(0),,,,[東] 鈴木勝美,牧畠清久,180.0,200703010809
4,5,9,マイネルグロッソ,牡5,56,塚田祥雄,1:10.8,2,**,14-11,35.3,2.9,1,516(-6),,,,[東] 清水英克,サラブレッドクラブ・ラフィアン,110.0,200703010809
5,1,1,コウユールビー,牝5,52,北村友一,1:10.9,クビ,**,4-4,36.1,4.7,2,478(+4),,,,[西] 領家政蔵,加治屋康雄,73.0,200703010809
6,2,4,キシュウティアラ,牝4,55,芹沢純一,1:10.9,アタマ,**,16-15,35.1,179.0,16,438(0),,,,[西] 安達昭夫,木村善一,,200703010809
7,2,3,プロテクトアゲン,牡5,57,安藤光彰,1:10.9,クビ,**,5-5,36.0,21.8,6,508(-12),,,,[東] 石毛善彦,浅川皓司,,200703010809
8,3,6,アツスパーコ,セ9,57,西田雄一,1:11.0,1/2,**,9-7,35.8,23.2,7,476(-4),,,,[東] 中島敏文,内藤好江,,200703010809
9,7,14,バンダムハリアー,牡5,57,柴山雄一,1:11.2,1.1/2,**,2-2,36.5,25.0,8,514(-16),,,,[東] 国枝栄,山科統,,200703010809
10,4,8,トーセンデイジー,牝6,55,中舘英二,1:11.3,1/2,**,7-7,36.3,13.8,5,416(-10),,,,[東] 田村康仁,島川隆哉,,200703010809
11,3,5,アグネスリュウ,牡5,54,田中克典,1:11.3,クビ,**,13-11,35.9,35.0,10,472(-2),,,,[西] 長浜博之,渡辺孝男,,200703010809
12,6,11,エスワイジュピター,牝5,55,高橋亮,1:11.4,クビ,**,14-14,35.9,49.9,12,446(+10),,,,[西] 高橋隆,吉岡泰治,,200703010809
13,6,12,エクスエトワール,牝5,52,田中博康,1:11.4,ハナ,**,1-1,36.9,136.1,15,454(0),,,,[東] 池上昌弘,前田繁,,200703010809
14,8,15,グラスビーナス,牝4,55,石橋脩,1:11.5,クビ,**,9-11,36.3,41.4,11,470(+6),,,,[東] 鈴木勝美,半沢,,200703010809
15,7,13,トーセンピュア,牝4,52,宮崎北斗,1:11.6,3/4,**,2-2,36.9,85.6,14,418(+4),,,,[東] 堀井雅広,島川隆哉,,200703010809
16,1,2,メジロアニマート,牝4,55,田辺裕信,1:13.7,大,**,8-15,38.6,50.9,13,480(-2),,,,[東] 高木登,メジロ牧場,,200703010809
