着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050607
1,3,4,プットリー,牝2,51,丸田恭介,1:21.6,,**,3-5,34.8,8.4,5,450(-4),,,,[東] 伊藤伸一,加藤貴子,700.0,200805050607
2,2,2,リバーインバウンド,牝2,51,宮崎北斗,1:22.0,2.1/2,**,11-11,34.5,152.8,11,438(+1),,,,[東] 星野忍,河越武治,280.0,200805050607
3,6,9,ドリームゲイル,牡2,55,石橋脩,1:22.2,1.1/4,**,7-5,35.4,6.4,3,496(0),,,,[東] 高橋裕,セゾンレースホース,180.0,200805050607
4,5,7,サザンスターディ,牡2,52,伊藤工真,1:22.2,クビ,**,7-7,35.2,43.8,9,486(0),,,,[東] 高橋祥泰,南波壽,110.0,200805050607
5,7,11,コリコパット,牡2,55,中舘英二,1:22.4,1.1/4,**,3-3,35.8,4.5,2,442(+2),,,,[東] 武藤善則,吉田照哉,70.0,200805050607
6,1,1,アラマサローズ,牝2,54,勝浦正樹,1:22.7,2,**,1-1,36.4,9.4,6,410(-2),,,,[東] 高橋裕,アラキファーム,,200805050607
7,6,10,ヒシソロモン,牡2,55,柴田善臣,1:23.0,1.3/4,**,2-2,36.5,12.4,7,476(+6),,,,[東] 中野隆良,阿部雅一郎,,200805050607
8,4,6,プレジャーラン,牡2,55,松岡正海,1:23.1,クビ,**,5-3,36.5,2.9,1,512(0),,,,[東] 手塚貴久,藤田在子,,200805050607
9,8,14,アグネスクイック,牡2,54,三浦皇成,1:23.2,1/2,**,10-7,36.1,7.1,4,512(-8),,,,[東] 河野通文,渡辺孝男,,200805050607
10,4,5,ラレーヌデュバル,牝2,54,津村明秀,1:23.6,2.1/2,**,13-12,36.0,363.7,14,454(+2),,,,[東] 畠山重則,ミルファーム,,200805050607
11,3,3,ヴィルヌーヴダスク,牝2,53,田中博康,1:23.6,ハナ,**,12-14,35.5,317.2,13,466(0),,,,[東] 斎藤宏,伊達敏明,,200805050607
12,7,12,キャラメルボイス,牝2,54,武士沢友,1:23.7,3/4,**,7-7,36.6,188.5,12,414(-2),,,,[東] 中野渡清,栗本博晴,,200805050607
13,8,13,ミステリーハンター,牡2,55,戸崎圭太,1:23.8,3/4,**,5-7,36.8,33.3,8,476(-6),,,,[東] 小島茂之,高浪宣昭,,200805050607
14,5,8,ドリームフラッグ,牡2,55,村上忍,1:24.5,4,**,14-13,36.6,60.0,10,452(+3),,,,[地] 佐藤雅彦,ドリームターフ,,200805050607
