着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030509
1,8,15,ユキノハリケーン,牡4,54,北村宏司,1:47.4,,**,1-1-1-1,35.9,20.6,10,488(-2),,,,[東] 根本康広,馬場幸廣,1517.1,200806030509
2,3,5,シルクダッシュ,牡7,56,松岡正海,1:47.8,2.1/2,**,9-10-10-9,35.3,16.8,7,500(+2),,,,[東] 斎藤誠,シルク,600.6,200806030509
3,1,1,ベルモントルパン,牡4,54,武豊,1:48.0,1.1/4,**,6-7-7-5,35.8,4.5,2,478(0),,,,[東] 和田正道,ベルモントファーム,375.3,200806030509
4,3,4,リミットブレーカー,牡4,54,石橋脩,1:48.1,クビ,**,9-10-10-9,35.5,19.6,8,492(-2),,,,[東] 上原博之,臼田浩義,220.0,200806030509
5,2,3,キングオブロマネ,牡4,53,和田竜二,1:48.1,クビ,**,6-7-7-5,35.9,56.1,13,496(+8),,,,[東] 本郷一彦,嶋田賢,148.0,200806030509
6,4,7,セプターレイン,牡6,56,柴山雄一,1:48.2,クビ,**,14-14-13-12,35.4,13.4,6,456(-2),,,,[東] 古賀慎明,社台レースホース,,200806030509
7,5,8,セヴンワンダーズ,牡5,54,内田博幸,1:48.2,クビ,**,2-2-2-2,36.6,9.5,5,516(-12),,,,[東] 和田正道,前田幸治,,200806030509
8,7,13,キングルーキー,牡5,57,田中勝春,1:48.5,1.3/4,**,6-6-6-5,36.4,6.5,3,492(-4),,,,[東] 古賀慎明,廣松金次,,200806030509
9,2,2,ロードエキスパート,セ5,54,藤田伸二,1:48.7,1.1/4,**,3-3-3-3,36.8,20.1,9,466(-14),,,,[西] 藤岡健一,ロードホースクラブ,,200806030509
10,7,12,ヤナギムシ,牡9,53,穂苅寿彦,1:48.7,クビ,**,3-5-3-3,36.8,101.5,15,498(0),,,,[東] 和田正道,井口莞爾,,200806030509
11,4,6,クラウニングワーク,牡6,53,蛯名正義,1:48.7,アタマ,**,12-13-13-12,35.9,37.0,12,442(+2),,,,[東] 和田正道,ヒダカ・ブリーダーズ・ユニオン,,200806030509
12,6,11,コウヨウアイリーン,牝4,52,江田照男,1:48.7,ハナ,**,9-9-9-8,36.4,35.5,11,476(-4),,,,[東] 武藤善則,寺内正光,,200806030509
13,6,10,フェスティヴナイト,牡6,54,吉田稔,1:48.7,アタマ,**,15-15-15-15,35.4,7.3,4,460(-2),,,,[東] 斎藤宏,臼井義太郎,,200806030509
14,5,9,リンガスファースト,牡4,56,柴田善臣,1:48.8,3/4,**,12-10-10-9,36.3,3.9,1,450(-4),,,,[東] 萩原清,伊藤巖,,200806030509
15,8,14,ギルティストライク,セ4,54,勝浦正樹,1:49.8,6,**,3-3-3-12,37.9,68.2,14,484(+2),,,,[東] 和田正道,ノースヒルズマネジメント,,200806030509
