着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030504
1,6,7,トウカイハッスル,牡7,60,大庭和弥,3:37.5,,,3-3-2-1,13.6,5.9,3,472(0),,,,[東] 成島英春,内村正則,1500.0,200806030504
2,3,3,ダイタクアルビン,牡8,59,穂苅寿彦,3:38.8,8,,5-5-5-2,13.7,3.1,2,484(+6),,,,[西] 福島信晴,小林昌志,600.0,200806030504
3,5,5,ハイヤーザンヘブン,牡7,61,宗像徹,3:39.4,3.1/2,,2-2-3-3,13.7,19.0,6,482(-6),,,,[東] 高橋義博,関駿也,380.0,200806030504
4,2,2,ジンデンバリュー,牡5,60,柴田大知,3:39.5,1/2,,4-4-4-3,13.7,71.4,10,462(+4),,,,[東] 高松邦男,黒岩統治郎,230.0,200806030504
5,6,6,カネトシパワフル,牡5,60,五十嵐雄,3:41.4,大,,6-7-8-7,13.8,16.5,5,478(0),,,,[西] 矢作芳人,兼松利男,150.0,200806030504
6,1,1,スプリングラゴス,牝6,57,金子光希,3:41.6,1.1/2,,10-10-8-7,13.9,41.5,9,492(0),,,,[東] 斎藤誠,加藤春夫,,200806030504
7,8,10,ノボライトニング,セ5,61,横山義行,3:42.3,4,,8-7-7-5,13.9,13.9,4,458(-4),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200806030504
8,7,9,シャコーバニラ,牝5,58,浜野谷憲,3:42.9,3.1/2,,7-6-6-5,13.9,102.6,11,454(-2),,,,[東] 矢野照正,グレイドレーシング組合,,200806030504
9,4,4,マウントフォンテン,牡8,60,田中剛,3:46.7,大,,11-11-11-9,14.2,33.5,7,488(+12),,,,[東] 石毛善彦,吉橋計,,200806030504
中,7,8,バリトンヴォイス,牡7,59,石神深一,,,,8-9-10,,39.8,8,508(+2),,,,[西] 西橋豊治,岩崎僖澄,,200806030504
中,8,11,ローリーポーリー,牝7,58,山本康志,,,,1-1-1,,2.1,1,476(+6),,,,[東] 菊川正達,加藤信之,,200806030504
