着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050701
1,1,1,ジョウショーアロー,牡2,55,内田博幸,1:20.5,,**,1-1,37.1,3.2,2,488(+8),,,,[東] 嶋田潤,熊田義孝,500.0,200705050701
2,3,3,ナスノマツカゼ,牡2,55,田中勝春,1:20.8,2,**,9-8,36.6,16.9,4,454(-2),,,,[東] 矢野照正,那須野牧場,200.0,200705050701
3,6,6,リアルパラダイス,牡2,55,武士沢友,1:21.0,1,**,7-5,37.1,184.7,9,494(+4),,,,[東] 境征勝,武藤善吉,130.0,200705050701
4,8,9,マイネルフォルザ,牡2,55,後藤浩輝,1:21.2,1,**,5-2,37.6,42.4,5,488(+2),,,,[東] 栗田博憲,サラブレッドクラブ・ラフィアン,75.0,200705050701
5,2,2,ドリームシャドウ,牡2,55,武豊,1:21.2,クビ,**,7-8,37.0,1.4,1,508(+4),,,,[東] 堀井雅広,セゾンレースホース,50.0,200705050701
6,8,10,サウスアミューズ,牝2,54,小林淳一,1:21.4,1,**,3-2,37.8,58.8,6,436(-2),,,,[東] 土田稔,南波壽,,200705050701
7,7,7,エイトシード,牝2,54,村田一誠,1:21.7,2,**,2-2,38.1,92.4,8,424(+2),,,,[東] 南田美知,玉置辰次,,200705050701
8,5,5,ソンナノカンケーネ,牡2,55,松岡正海,1:22.6,5,**,5-5,38.7,14.2,3,482(-10),,,,[東] 戸田博文,加藤信之,,200705050701
9,4,4,シベリアンマグピー,牝2,52,田中博康,1:22.6,アタマ,**,3-5,38.7,76.8,7,444(+4),,,,[東] 天間昭一,藤田与志男,,200705050701
10,7,8,サチノトップゲラン,牡2,55,吉田隼人,1:25.0,大,**,10-10,39.7,284.5,10,438(+2),,,,[東] 石栗龍彦,佐藤幸彦,,200705050701
