着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020701
1,1,1,ピサノヘネシー,牡2,55,四位洋文,0:59.8,,,2-2,36.4,4.0,2,476(-18),,,,[西] 安田隆行,市川義美,500.0,200401020701
2,4,4,ジョウショークイン,牝2,54,武英智,0:59.9,3/4,,1-1,36.7,5.3,3,458(-2),,,,[西] 境直行,熊田義孝,200.0,200401020701
3,8,12,アルフィエーレ,牡2,54,石橋脩,1:00.3,2.1/2,,2-2,37.0,6.5,4,488(-6),,,,[東] 相沢郁,伊達秀和,130.0,200401020701
4,2,2,アースシャープ,牝2,54,松田大作,1:00.8,3,,5-5,37.2,19.5,7,436(0),,,,[西] 野元昭,松山増男,75.0,200401020701
5,5,6,アドマイヤワシ,牡2,55,横山典弘,1:01.1,2,,4-4,37.6,2.8,1,450(-12),,,,[西] 松田博資,近藤利一,50.0,200401020701
6,7,10,ハギノフェリックス,牡2,55,松永幹夫,1:01.2,クビ,,7-7,37.1,122.1,11,486(+2),,,,[西] 清水久雄,安岡美津子,,200401020701
7,8,11,バンブーライカルト,牡2,55,五十嵐冬,1:01.2,クビ,,9-10,36.9,14.7,6,442(0),,,,[西] 谷潔,バンブー牧場,,200401020701
8,5,5,アインリヒト,牡2,53,岩崎祐己,1:01.2,ハナ,,9-7,36.9,30.2,8,454(-4),,,,[西] 宮徹,荒木美代治,,200401020701
9,3,3,バクシンアッパレ,牡2,53,松岡正海,1:01.3,3/4,,6-6,37.6,43.2,10,436(-6),,,,[東] 小林常泰,米山清一,,200401020701
10,7,9,ヤマニンリボールト,牡2,55,酒井学,1:01.5,1.1/4,,11-7,37.0,206.8,12,448(+10),,,,[西] 西園正都,土井肇,,200401020701
11,6,8,タマモウタゲ,セ2,55,藤田伸二,1:01.9,2.1/2,,7-11,37.7,9.0,5,460(+4),,,,[東] 伊藤圭三,タマモ,,200401020701
12,6,7,キセキダイオー,牡2,55,本田優,1:02.4,3,,12-12,37.7,39.3,9,444(-6),,,,[西] 昆貢,朝見巌,,200401020701
