着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030511
1,3,6,トーホウレーサー,牡3,56,後藤浩輝,1:33.9,,**,2-3-3,35.3,51.1,11,498(-8),,,,[西] 川村禎彦,東豊物産,5514.8,200706030511
2,2,3,マイネルフォーグ,牡3,56,江田照男,1:34.1,1.1/4,**,9-9-4,34.9,117.6,16,434(-4),,,,[西] 宮徹,サラブレッドクラブ・ラフィアン,2232.8,200706030511
3,6,12,ワールドハンター,牡3,56,蛯名正義,1:34.1,アタマ,**,9-12-9,34.5,23.0,8,494(-2),,,,[西] 坂口正則,青木基秀,1416.4,200706030511
4,7,13,スズカコーズウェイ,牡3,56,武豊,1:34.2,クビ,**,7-7-9,35.1,2.4,1,464(-2),,,,[西] 橋田満,永井啓弍,810.0,200706030511
5,1,1,ヤマニンエクレール,牡3,56,川田将雅,1:34.2,クビ,**,13-14-9,34.5,17.9,7,484(-4),,,,[西] 浅見秀一,土井肇,540.0,200706030511
6,4,7,シャドウストライプ,牡3,56,安藤勝己,1:34.2,ハナ,**,13-15-14,34.3,5.7,2,524(-4),,,,[東] 加藤征弘,飯塚知一,,200706030511
7,3,5,ハロースピード,牝3,54,藤岡佑介,1:34.3,1/2,**,13-12-14,34.7,8.1,4,432(-6),,,,[東] 相沢郁,福島実,,200706030511
8,5,10,ショウワモダン,牡3,56,横山典弘,1:34.3,クビ,**,6-7-8,35.3,25.5,9,500(-4),,,,[東] 杉浦宏昭,山岸桂市,,200706030511
9,8,15,マイネルレーニア,牡3,56,松岡正海,1:34.3,ハナ,**,2-2-2,35.8,6.5,3,504(+2),,,,[西] 西園正都,サラブレッドクラブ・ラフィアン,,200706030511
10,4,8,シベリアンバード,牡3,56,田中勝春,1:34.4,クビ,**,9-9-12,35.2,12.0,5,468(-6),,,,[東] 柴崎勇,藤田与志男,,200706030511
11,1,2,グレイトフルタイム,牡3,56,吉田豊,1:34.4,クビ,**,4-5-4,35.5,73.9,12,516(-4),,,,[東] 大久保洋,社台レースホース,,200706030511
12,6,11,ユーチャリス,牝3,54,村田一誠,1:34.5,クビ,**,1-1-1,36.2,86.8,15,478(0),,,,[西] 藤岡健一,グリーンファーム,,200706030511
13,2,4,ボスアミーゴ,牡3,56,菅原勲,1:34.7,1.1/4,**,16-15-16,34.8,86.0,14,456(-4),,,,[地] 鈴木七郎,千葉浩,,200706030511
14,8,16,ムラマサノヨートー,牡3,56,小林淳一,1:34.8,1/2,**,7-5-7,35.9,42.6,10,466(0),,,,[東] 内藤一雄,新井孝治,,200706030511
15,5,9,ヤマカツブライアン,牡3,56,池添謙一,1:35.0,1.1/4,**,12-9-12,35.7,15.7,6,490(+2),,,,[西] 池添兼雄,山田博康,,200706030511
16,7,14,マイネルランページ,牡3,56,北村宏司,1:35.1,1/2,**,4-4-4,36.3,85.8,13,470(-2),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200706030511
