着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020110
1,1,2,エイシンロンバード,牡5,57.5,後藤浩輝,1:24.1,,**,4-3,37.0,3.0,1,498(-2),,,,[西] 小崎憲,平井豊光,1521.3,200705020110
2,8,16,チョウカイキセキ,牡5,56,横山典弘,1:24.8,4,**,2-2,38.6,3.4,2,490(+8),,,,[東] 加藤和宏,平田牧場,601.8,200705020110
3,4,8,マイネルギルト,牡6,54,蛯名正義,1:25.1,2,**,13-13,36.7,10.2,4,516(+2),,,,[東] 佐藤吉勝,サラブレッドクラブ・ラフィアン,375.9,200705020110
4,1,1,アグネスハッピー,牡5,54,江田照男,1:25.1,クビ,**,1-1,38.9,6.2,3,468(0),,,,[西] 長浜博之,渡辺孝男,220.0,200705020110
5,5,10,ハセノダンディ,牡6,54,小林淳一,1:25.2,1/2,**,12-12,37.0,21.8,8,468(-2),,,,[東] 大江原哲,長谷川成利,148.0,200705020110
6,4,7,コンゴウマドンナ,牝4,51,武士沢友,1:25.2,クビ,**,10-10,37.1,144.4,15,440(-2),,,,[東] 相沢郁,金岡久夫,,200705020110
7,2,4,サキノリュウオー,牡5,54,柴田未崎,1:25.3,クビ,**,6-7,37.9,32.5,10,488(0),,,,[東] 大和田稔,榊原富夫,,200705020110
8,5,9,トワイニングイモン,牡5,54,南田雅昭,1:25.7,2.1/2,**,8-9,37.9,58.0,12,456(0),,,,[東] 南田美知,井門敏雄,,200705020110
9,8,15,ナゲットニューズ,牡7,53,江田勇亮,1:25.8,1/2,**,13-14,37.3,162.2,16,474(-2),,,,[東] 蛯名信広,竹本いずみ,,200705020110
10,7,14,シゲルダンプウ,牡6,55,松岡正海,1:25.9,クビ,**,8-8,38.3,21.3,7,548(+8),,,,[西] 須貝彦三,森中蕃,,200705020110
11,2,3,マルタラヴ,牡5,54,五十嵐雄,1:26.1,3/4,**,15-14,37.6,61.8,13,450(0),,,,[東] 鈴木勝美,松浦太郎,,200705020110
12,3,6,トーセンマンボ,牡4,54,小林久晃,1:26.5,2.1/2,**,4-5,39.2,13.4,5,524(0),,,,[東] 保田一隆,島川隆哉,,200705020110
13,6,12,カマーバンド,牝4,51,郷原洋司,1:26.5,アタマ,**,10-10,38.5,48.8,11,470(0),,,,[東] 高橋裕,水上行雄,,200705020110
14,7,13,テンイムホウ,牝5,55,柄崎将寿,1:26.6,1/2,**,6-5,39.3,17.8,6,462(+2),,,,[東] 柄崎孝,中村博亮,,200705020110
15,6,11,ナムラブーム,牡4,53,鈴来直人,1:29.0,大,**,3-3,42.0,139.4,14,506(+16),,,,[西] 福島信晴,奈村信重,,200705020110
中,3,5,トーセンエックス,牡4,54,蓑島靖典,,,**,,,22.6,9,474(0),,,,[東] 後藤由之,島川隆哉,,200705020110
