着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010606
1,7,13,フサイチユニコーン,牝3,54,後藤浩輝,1:59.5,,**,1-1-2-1,39.7,1.6,1,502(0),,,,[東] 国枝栄,関口房朗,700.0,200806010606
2,6,11,ジャスミンローズ,牝3,53,田中博康,1:59.6,1/2,**,5-5-2-3,39.7,32.4,7,522(0),,,,[東] 戸田博文,吉田照哉,280.0,200806010606
3,2,4,トーホウロサード,牝3,54,江田照男,1:59.9,2,**,5-5-5-6,39.8,96.6,12,460(0),,,,[東] 中川公成,東豊物産,180.0,200806010606
4,5,10,ハセハリドワール,牝3,54,柴山雄一,2:00.0,クビ,**,2-2-1-2,40.2,32.9,8,464(0),,,,[東] 菊川正達,ニットー商事,110.0,200806010606
5,8,16,レッドウッド,牝3,54,柴田善臣,2:00.1,1/2,**,3-3-2-3,40.3,10.3,4,486(0),,,,[東] 菊川正達,野口弘司,70.0,200806010606
6,3,5,グランドスカイハイ,牝3,54,小野次郎,2:00.3,1.1/2,**,3-3-5-5,40.2,112.8,14,456(0),,,,[東] 小林常泰,グランド牧場,,200806010606
7,3,6,シセイハルカ,牝3,54,木幡初広,2:00.7,2.1/2,**,11-10-14-12,39.9,71.9,10,430(0),,,,[東] 宗像義忠,猪苗代勇,,200806010606
8,4,7,レディハニー,牝3,54,蛯名正義,2:00.9,1,**,11-10-5-6,40.8,9.0,3,456(0),,,,[東] 久保田貴,ロードホースクラブ,,200806010606
9,1,2,ヒシアリアケ,牝3,54,松岡正海,2:01.0,3/4,**,15-15-10-10,40.5,10.8,5,518(0),,,,[東] 手塚貴久,阿部雅一郎,,200806010606
10,2,3,ベルモントボニータ,牝3,54,石神深一,2:01.0,ハナ,**,7-7-10-8,40.5,164.8,15,494(0),,,,[東] 堀井雅広,ベルモントファーム,,200806010606
11,5,9,ナナツダチ,牝3,53,大野拓弥,2:01.2,1.1/4,**,7-10-10-12,40.6,8.4,2,496(0),,,,[東] 杉浦宏昭,山岸桂市,,200806010606
12,4,8,メイシーズパレード,牝3,54,吉田隼人,2:01.2,ハナ,**,7-7-8-8,40.8,18.5,6,438(0),,,,[東] 小島茂之,西見徹也,,200806010606
13,6,12,デザートイーグル,牝3,51,草野太郎,2:02.5,8,**,13-10-8-10,42.2,80.0,11,438(0),,,,[東] 坂本勝美,北洋レーシング,,200806010606
14,7,14,ダイワルビー,牝3,54,武士沢友,2:03.5,6,**,14-14-14-14,42.7,112.3,13,490(0),,,,[東] 中野渡清,大城敬三,,200806010606
15,8,15,ケイビイロマン,牝3,54,大庭和弥,2:06.3,大,**,7-7-10-14,45.8,186.1,16,488(0),,,,[東] 高木登,菊池昭雄,,200806010606
16,1,1,アサヒバイブル,牝3,54,小林淳一,2:07.6,8,**,16-15-16-16,46.5,67.8,9,458(0),,,,[東] 内藤一雄,久野正弘,,200806010606
