着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010503
1,4,5,セイカカリンバ,牡3,56,松岡正海,1:47.2,,**,1-1-1-1,38.2,2.7,1,452(0),,,,[東] 相沢郁,久米大,500.0,200803010503
2,5,7,エミネムシチー,牡3,56,大野拓弥,1:47.3,1/2,**,3-3-2-2,38.2,4.3,3,444(0),,,,[東] 平井雄二,友駿ホースクラブ,200.0,200803010503
3,8,13,ニシノグレキング,セ3,53,宮崎北斗,1:48.1,5,**,2-2-2-2,39.0,5.6,4,464(-2),,,,[東] 武藤善則,西山茂行,130.0,200803010503
4,8,12,スナークホーオー,牡3,56,石橋脩,1:48.1,クビ,**,10-11-10-9,38.1,20.3,6,510(-2),,,,[西] 野村彰彦,杉本仙次郎,75.0,200803010503
5,5,6,サファリボス,牡3,56,田辺裕信,1:48.4,1.3/4,**,10-9-7-5,38.7,51.5,8,462(0),,,,[東] 佐藤吉勝,熊久保勅夫,50.0,200803010503
6,2,2,ベストルート,牡3,56,柴山雄一,1:48.7,2,**,8-8-7-7,39.0,33.1,7,452(0),,,,[西] 庄野靖志,服部牧場,,200803010503
7,6,9,オーナーラヴ,牝3,51,丸田恭介,1:48.8,クビ,**,9-9-10-7,38.8,19.8,5,418(+1),,,,[西] 荒川義之,佐々木実子,,200803010503
8,3,3,ダンツキッシン,牡3,56,熊沢重文,1:49.3,3,**,7-6-4-4,39.9,54.4,9,494(0),,,,[西] 池添兼雄,山元哲二,,200803010503
9,4,4,ルグランコンデ,セ3,56,二本柳壮,1:49.5,1.1/2,**,12-11-12-12,38.9,100.7,11,506(+8),,,,[東] 後藤由之,ヒダカ・ブリーダーズ・ユニオン,,200803010503
10,1,1,オンワードネス,牡3,54,藤岡康太,1:49.8,2,**,3-3-7-11,40.2,114.1,12,486(-2),,,,[西] 柴田政見,樫山ハル,,200803010503
11,6,8,イクセルカントリー,牡3,56,高山太郎,1:50.0,1,**,13-13-13-13,39.0,165.3,13,474(0),,,,[東] 佐藤全弘,篠木俊二,,200803010503
12,7,10,ロングハンマー,牡3,56,安藤光彰,1:50.3,2,**,3-5-4-5,40.9,62.0,10,442(+2),,,,[西] 大根田裕,中井敏雄,,200803010503
13,7,11,トウカイプライム,牡3,56,吉田隼人,1:50.3,アタマ,**,6-6-6-9,40.8,3.8,2,506(-18),,,,[西] 安田隆行,内村正則,,200803010503
