着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010509
1,7,13,ラスカルデューク,牡4,55,中村将之,1:09.3,,**,6-5,37.2,12.6,5,434(-6),,,,[西] 湯窪幸雄,ヒダカ・ブリーダーズ・ユニオン,730.0,200703010509
2,6,11,ウインカスケード,牡4,57,津村明秀,1:10.0,4,**,1-1,38.7,2.4,1,486(-6),,,,[東] 鈴木伸尋,ウイン,290.0,200703010509
3,5,9,アンドレアシェニエ,牡6,57,熊沢重文,1:10.1,クビ,**,14-13,37.0,51.9,10,512(+2),,,,[東] 本間忍,伊藤信之,180.0,200703010509
4,4,8,フジマサゴールド,牡4,57,安藤光彰,1:10.1,クビ,**,3-3,38.4,3.7,2,512(+12),,,,[東] 菊川正達,藤原正一,110.0,200703010509
5,5,10,ベルモントエース,牡4,54,田中博康,1:10.4,1.3/4,**,3-3,38.7,5.4,3,520(-8),,,,[東] 和田正道,ベルモントファーム,73.0,200703010509
6,1,1,シゲルユウボウカブ,牝4,54,大野拓弥,1:10.4,クビ,**,8-6,38.1,19.1,6,466(-12),,,,[西] 坪憲章,森中蕃,,200703010509
7,3,5,ビゴロッソ,牡4,54,宮崎北斗,1:10.7,2,**,7-8,38.5,118.6,12,490(-6),,,,[東] 武藤善則,大北牧場,,200703010509
8,6,12,メイショウガラシャ,牝4,52,浜中俊,1:10.7,ハナ,**,8-6,38.4,307.8,14,414(-6),,,,[西] 安田伊佐,松本好雄,,200703010509
9,7,14,ニホンピロコテツ,牡5,56,塚田祥雄,1:10.7,クビ,**,12-12,38.0,23.3,7,478(-4),,,,[東] 小島茂之,小林百太郎,,200703010509
10,2,4,リトルマーメード,牝6,55,川島信二,1:10.8,クビ,**,12-13,38.0,25.6,8,392(-4),,,,[西] 田島良保,山本慎一,,200703010509
11,3,6,メダルハンター,牡4,56,鮫島良太,1:10.9,3/4,**,10-10,38.4,11.9,4,488(-4),,,,[西] 岡田稲男,幅田昌伸,,200703010509
12,8,16,プライムマイナー,牡6,57,高山太郎,1:11.1,1,**,10-10,38.6,350.3,15,462(0),,,,[東] 佐藤全弘,関駿也,,200703010509
13,1,2,オリオンザモード,牡4,54,佐藤聖也,1:11.2,3/4,**,16-16,37.5,468.0,16,458(+2),,,,[東] 松永康利,日浦桂子,,200703010509
14,2,3,メイショウダコタ,牡4,57,橋本美純,1:11.3,1/2,**,15-15,37.8,201.1,13,452(-6),,,,[西] 坂口正大,松本好雄,,200703010509
15,8,15,ハイジトウショウ,牝4,52,的場勇人,1:11.4,3/4,**,2-2,40.0,112.6,11,430(-8),,,,[東] 池上昌弘,トウショウ産業,,200703010509
16,4,7,メイショウシラヌイ,セ6,57,芹沢純一,1:11.6,1.1/2,**,3-8,39.9,29.4,9,472(-6),,,,[西] 安達昭夫,松本好雄,,200703010509
