着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010605
1,5,7,アンクルウエスト,牡3,56,横山典弘,1:48.2,,,11-11-8-5,37.9,3.3,1,452(-6),,,,[西] 田島良保,塚本能交,500.0,200401010605
2,6,8,ジュエルドリング,牝3,54,小野次郎,1:48.4,1.1/4,,3-3-1-1,39.0,41.8,9,480(-2),,,,[東] 伊藤伸一,飯田良枝,200.0,200401010605
3,1,1,ポートメリヨン,牝3,54,藤田伸二,1:48.6,1.1/2,,10-9-5-7,38.4,3.3,2,440(0),,,,[西] 藤原英昭,下河辺牧場,130.0,200401010605
4,8,13,オンワードバビロン,牡3,53,松岡正海,1:48.7,クビ,,2-2-2-2,39.0,11.9,4,452(-6),,,,[東] 阿部新生,オンワード牧場,75.0,200401010605
5,6,9,トクノウィッシュ,牡3,56,勝浦正樹,1:48.8,3/4,,5-5-4-4,39.0,13.5,7,472(0),,,,[東] 石栗龍彦,首藤徳,50.0,200401010605
6,5,6,マキハタディア,牡3,56,本田優,1:49.0,1.1/2,,5-6-11-11,38.2,143.9,12,484(+14),,,,[西] 小野幸治,槇本牧場,,200401010605
7,8,12,レインボーロール,牝3,54,四位洋文,1:49.0,アタマ,,5-6-5-6,38.9,13.3,6,450(0),,,,[西] 友道康夫,吉田和子,,200401010605
8,2,2,カルストンオースオ,牡3,56,酒井学,1:49.0,ハナ,,5-6-9-9,38.6,12.5,5,472(-2),,,,[西] 服部利之,清水貞光,,200401010605
9,4,4,エーピーモーション,牡3,56,斉藤正弘,1:49.0,ハナ,,1-1-2-2,39.4,138.8,11,464(-8),,,,[東] 藤原辰雄,鶴巻道子,,200401010605
10,4,5,リキアイシンセイ,牡3,56,小林徹弥,1:49.3,1.3/4,,3-3-5-7,39.1,21.4,8,556(+8),,,,[西] 清水出美,高山幸雄,,200401010605
11,3,3,ボストンガーランド,牡3,56,松永幹夫,1:49.3,クビ,,12-12-11-11,38.5,3.9,3,454(+2),,,,[西] 新川恵,ボストンホース,,200401010605
12,7,11,ドゥバンセ,牡3,55,石橋脩,1:49.4,クビ,,5-9-10-9,38.8,126.3,10,504(-6),,,,[東] 高橋祥泰,伊達秀和,,200401010605
13,7,10,ビコーシャイン,牝3,54,武士沢友,1:51.0,10,,13-13-13-13,39.9,282.3,13,496(-14),,,,[東] 保田一隆,レジェンド,,200401010605
