着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030502
1,4,7,クリンゲルベルガー,牝2,53,三浦皇成,1:10.3,,**,4-2,35.5,2.9,1,422(0),,,,[西] 浅見秀一,キャロットファーム,700.0,200803030502
2,1,1,ホーザンアテナ,牝2,54,西田雄一,1:11.6,8,**,5-5,36.6,88.2,10,426(0),,,,[東] 沢峰次,神田通博,280.0,200803030502
3,6,12,レオタイムリー,牡2,55,大野拓弥,1:11.6,アタマ,**,7-7,36.5,116.7,12,458(0),,,,[東] 田子冬樹,レオ,180.0,200803030502
4,3,5,コスモラピド,牡2,55,北村友一,1:11.7,クビ,**,3-2,37.1,6.8,4,490(0),,,,[西] 中村均,ビッグレッドファーム,110.0,200803030502
5,7,13,キチロクレナン,牡2,55,二本柳壮,1:11.8,1/2,**,5-6,36.8,99.4,11,412(0),,,,[東] 二本柳俊,山本正美,70.0,200803030502
6,2,3,トップワンダー,牡2,55,南田雅昭,1:11.9,3/4,**,7-8,36.7,4.6,2,424(0),,,,[東] 南田美知,伊東純一,,200803030502
7,4,8,カプリシャス,牡2,52,千葉直人,1:11.9,クビ,**,11-10,36.3,40.5,9,436(0),,,,[東] 伊藤正徳,宮崎利男,,200803030502
8,7,14,チャンピオンラブ,牡2,54,的場勇人,1:12.1,1.1/2,**,1-1,38.2,13.2,6,452(0),,,,[東] 柄崎孝,坪野谷和平,,200803030502
9,6,11,ジュテミルフー,牝2,51,宮崎北斗,1:12.3,1.1/4,**,11-12,36.7,138.4,14,428(0),,,,[東] 武藤善則,井上一郎,,200803030502
10,3,6,アンジェルージュ,牝2,51,丸田恭介,1:12.8,3,**,15-16,36.6,26.1,8,430(0),,,,[西] 梅田康雄,村山卓也,,200803030502
11,1,2,コスモジャック,牡2,55,津村明秀,1:12.8,アタマ,**,10-10,37.3,150.4,15,436(0),,,,[東] 平井雄二,ビッグレッドファーム,,200803030502
12,2,4,ザッツライト,牡2,55,田辺裕信,1:12.8,クビ,**,15-15,36.6,120.0,13,482(0),,,,[東] 西塚安夫,松尾正,,200803030502
13,8,15,テンシノリーダー,牝2,54,中村将之,1:13.0,1,**,13-13,37.2,205.5,16,430(0),,,,[東] 松山将樹,杉谷枡夫,,200803030502
14,8,16,セカンドフラッシュ,牝2,54,石橋脩,1:13.2,1.1/4,**,7-8,38.0,9.8,5,426(0),,,,[東] 伊藤圭三,キャロットファーム,,200803030502
15,5,10,アドバンスロマン,牝2,54,中舘英二,1:14.4,7,**,13-13,38.7,14.8,7,464(0),,,,[東] 松山将樹,西川隆士,,200803030502
16,5,9,キクノアッシャ,牡2,55,熊沢重文,1:14.6,1.1/4,**,2-2,40.7,5.7,3,474(0),,,,[西] 北出成人,菊池五郎,,200803030502
