着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010201
1,7,9,カシノダンク,牡3,56,西田雄一,0:59.8,,**,2-1,36.0,1.6,1,488(-8),,,,[西] 福永甲,柏木務,500.0,200703010201
2,6,8,キングデオキシス,牡3,56,中舘英二,1:00.5,4,**,2-3,36.7,4.4,2,482(-4),,,,[東] 本郷一彦,嶋田賢,200.0,200703010201
3,8,11,テンジンミサキオー,牡3,53,宮崎北斗,1:00.5,クビ,**,1-2,36.7,30.6,5,410(-8),,,,[東] 大江原哲,テンジン,130.0,200703010201
4,6,7,ヤマニンキュリオ,牡3,53,田中健,1:00.8,2,**,5-5,36.6,6.1,3,486(-6),,,,[西] 浅見秀一,土井肇,75.0,200703010201
5,2,2,ホッコーターゲット,牡3,53,的場勇人,1:01.0,1.1/2,**,5-7,36.8,141.0,10,454(0),,,,[東] 松永康利,矢部幸一,50.0,200703010201
6,3,3,アポロアパッチ,牡3,56,津村明秀,1:01.2,1.1/4,**,9-8,36.7,8.0,4,452(-4),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200703010201
7,5,5,テンエイスマイル,牡3,56,村田一誠,1:01.2,アタマ,**,8-8,36.9,35.7,6,456(-16),,,,[東] 嶋田潤,熊坂富寿雄,,200703010201
8,8,12,オレノウマ,牡3,56,木幡初広,1:01.4,1.1/4,**,4-4,37.4,96.4,7,490(+2),,,,[東] 矢野進,小田切有一,,200703010201
9,5,6,ブラックダリア,牡3,56,嘉藤貴行,1:01.6,1.1/4,**,5-5,37.4,99.5,8,492(0),,,,[東] 田中清隆,田中八郎,,200703010201
10,4,4,トヨマ,牡3,53,田中博康,1:02.2,3.1/2,**,11-11,36.9,217.1,11,430(+6),,,,[東] 清水英克,吉澤克己,,200703010201
11,1,1,グランドフェロー,牝3,53,塚田祥雄,1:02.2,ハナ,**,9-10,37.6,118.9,9,458(-4),,,,[東] 高松邦男,グランド牧場,,200703010201
12,7,10,ジョキョク,牡3,53,黛弘人,1:02.4,1.1/4,**,11-11,37.2,402.1,12,436(-14),,,,[東] 中野栄治,田島榮二郎,,200703010201
