着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030808
1,1,1,キラライットウセイ,牡4,57,江田照男,1:18.5,,**,9-9,36.5,3.8,2,462(0),,,,[東] 中川公成,北所直人,740.0,200705030808
2,2,4,キタグニノホシ,牡4,56,大野拓弥,1:19.1,3.1/2,**,3-3,37.9,44.1,8,488(+6),,,,[東] 鈴木勝美,牧畠清久,300.0,200705030808
3,4,8,ビーボーン,牝4,55,御神本訓,1:19.3,1.1/4,**,14-13,36.9,18.5,6,476(+2),,,,[東] 中川公成,伊達秀和,190.0,200705030808
4,6,11,テンカジョウ,牝5,55,石橋脩,1:19.3,ハナ,**,1-1,38.4,21.7,7,474(+4),,,,[東] 柴田政人,河内孝夫,110.0,200705030808
5,2,3,メンバーズボンド,セ4,57,松岡正海,1:19.3,クビ,**,5-5,37.8,2.8,1,438(-14),,,,[東] 斎藤誠,吉田勝己,74.0,200705030808
6,5,9,ゴールドザボーガー,牡5,57,吉田豊,1:19.5,1,**,7-6,37.8,10.0,5,492(+2),,,,[東] 秋山雅一,ゴールドレーシング,,200705030808
7,7,14,ユウタージパング,牡4,57,蛯名正義,1:19.6,1/2,**,11-11,37.3,5.6,3,502(-4),,,,[東] 国枝栄,上山利広,,200705030808
8,4,7,ジャスミンフレイズ,牝4,55,五十嵐雄,1:19.8,1.1/2,**,11-11,37.5,162.6,15,474(0),,,,[東] 高木登,内藤好江,,200705030808
9,8,15,ボースンズコール,牡4,57,後藤浩輝,1:20.2,2.1/2,**,2-2,39.1,88.8,13,460(+16),,,,[東] 中野隆良,日進牧場,,200705030808
10,3,5,タイキプロバンス,牝5,52,田中博康,1:20.6,2.1/2,**,3-3,39.3,7.3,4,458(-2),,,,[東] 高橋祥泰,大樹ファーム,,200705030808
11,6,12,キラウエアシチー,牡7,57,田辺裕信,1:20.7,1/2,**,9-8,38.8,52.0,9,430(-6),,,,[東] 内藤一雄,友駿ホースクラブ,,200705030808
12,7,13,ヨイチトレジャー,牝4,55,田中勝春,1:21.0,1.3/4,**,7-10,38.9,59.9,11,444(+6),,,,[東] 菅原泰夫,加藤興一,,200705030808
13,3,6,グレートモア,牡4,57,坂井英光,1:21.2,1.1/2,**,16-16,38.4,54.0,10,490(+6),,,,[東] 小林常泰,堀越毅一,,200705030808
14,1,2,クリノダグラス,牡4,57,武士沢友,1:21.4,1.1/4,**,14-14,38.8,245.3,16,458(+8),,,,[東] 中野渡清,栗本博晴,,200705030808
15,8,16,オードリーローズ,牝4,52,的場勇人,1:21.7,2,**,11-14,39.0,67.0,12,432(-9),,,,[東] 高橋祥泰,小林牧場,,200705030808
16,5,10,カルストンハート,牡5,57,西田雄一,1:23.3,10,**,5-6,41.6,97.8,14,480(+4),,,,[東] 高木登,清水貞光,,200705030808
