着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020102
1,5,5,メイショウゴルゴ,牡3,56,古川吉洋,0:58.4,,**,2-2,34.8,4.5,3,518(-2),,,,[西] 武田博,松本好雄,500.0,200701020102
2,7,10,テルミヌス,牝3,54,安藤勝己,0:58.6,1.1/4,**,3-3,34.7,3.7,2,510(-6),,,,[東] 栗田博憲,キャロットファーム,200.0,200701020102
3,5,6,アンティシペイター,牡3,56,勝浦正樹,0:59.0,2.1/2,**,4-4,34.8,50.5,9,456(0),,,,[西] 西浦勝一,アカデミー,130.0,200701020102
4,6,8,エアルーア,牝3,54,藤田伸二,0:59.2,1.1/2,**,6-4,34.9,2.9,1,440(-6),,,,[東] 加藤和宏,ラッキーフィールド,75.0,200701020102
5,2,2,テンジンミサキオー,牡3,53,黛弘人,0:59.2,ハナ,**,1-1,35.7,10.8,5,418(0),,,,[東] 大江原哲,テンジン,50.0,200701020102
6,6,7,エクレールブラン,牡3,56,津村明秀,1:00.1,5,**,8-7,35.3,24.4,7,464(+4),,,,[東] 稗田研二,ヒダカ・ブリーダーズ・ユニオン,,200701020102
7,8,12,リキアイアチーブ,牝3,54,菊沢隆徳,1:00.1,クビ,**,4-6,35.9,23.1,6,466(+2),,,,[東] 境征勝,高山幸雄,,200701020102
8,8,11,セレブレイトアゲン,牝3,54,柴山雄一,1:00.4,2,**,7-8,35.9,293.8,12,468(+12),,,,[東] 成島英春,浅川皓司,,200701020102
9,1,1,ネヴァゾンターク,牝3,54,竹之下智,1:00.7,1.3/4,**,9-9,35.6,279.8,11,474(+2),,,,[西] 梅田智之,ティーエイチ,,200701020102
10,7,9,スプリングハウル,牡3,55,北村友一,1:01.1,2.1/2,**,10-10,35.6,83.8,10,498(+2),,,,[東] 沢峰次,加藤春夫,,200701020102
11,3,3,ユディット,牝3,51,池崎祐介,1:01.3,3/4,**,10-10,35.8,44.9,8,446(-4),,,,[東] 大江原哲,井上一郎,,200701020102
中,4,4,レッドシャトル,牝3,54,川島信二,,,**,,,5.4,4,462(-2),,,,[西] 田島良保,武田茂男,,200701020102
