着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020202
1,7,11,チャームピクチャー,牝3,54,武幸四郎,1:47.6,,**,4-4-3-2,37.0,1.6,1,462(0),,,,[西] 佐藤正雄,タマモ,500.0,200701020202
2,8,13,ニットウエジョン,牝3,54,藤岡佑介,1:47.9,1.3/4,**,2-2-2-1,37.5,47.6,8,514(+40),,,,[西] 鹿戸明,日東牧場,200.0,200701020202
3,5,7,ニシノキンレンポ,牝3,51,的場勇人,1:48.1,1.1/2,**,3-3-3-4,37.5,18.6,6,478(-8),,,,[東] 杉浦宏昭,西山茂行,130.0,200701020202
4,4,4,ブラックレディ,牝3,54,田辺裕信,1:48.2,クビ,**,7-5-5-4,37.5,73.4,9,490(+12),,,,[東] 浅野洋一,鳴田啓志,75.0,200701020202
5,2,2,フローラルタイム,牝3,54,柴山雄一,1:48.6,2.1/2,**,7-8-7-6,37.6,4.0,2,430(-6),,,,[東] 石栗龍彦,伊達大雄,50.0,200701020202
6,5,6,プレミアナゲット,牝3,51,丸田恭介,1:48.7,1/2,**,13-13-10-8,37.5,15.4,5,464(0),,,,[東] 宗像義忠,竹本いずみ,,200701020202
7,8,12,ヒメアウトランダー,牝3,54,勝浦正樹,1:49.0,2,**,5-5-5-6,38.2,134.1,10,480(-4),,,,[東] 佐藤吉勝,松崎勉,,200701020202
8,7,10,フォーユアスマイル,牝3,54,池添謙一,1:49.1,3/4,**,1-1-1-2,38.8,11.0,3,518(+4),,,,[西] 大久保龍,グリーンファーム,,200701020202
9,6,8,アイティメルヘン,牝3,51,黛弘人,1:50.1,6,**,11-11-12-12,38.7,313.3,13,436(+2),,,,[東] 中野栄治,岩本允,,200701020202
10,1,1,ウエスタンスクープ,牝3,51,小島太一,1:50.2,クビ,**,5-5-7-8,39.3,225.1,11,450(0),,,,[東] 鈴木康弘,西川賢,,200701020202
11,3,3,コスモライゼン,牝3,54,川島信二,1:50.3,1/2,**,9-8-7-10,39.3,15.1,4,470(+4),,,,[東] 加賀武見,ビッグレッドファーム,,200701020202
12,4,5,チャーミングウイン,牝3,51,佐藤聖也,1:50.5,1.1/4,**,9-8-10-10,39.4,295.7,12,500(0),,,,[東] 中野渡清,宮内牧場,,200701020202
13,6,9,フラワーシャワー,牝3,53,北村友一,1:51.1,3.1/2,**,12-12-13-13,39.3,30.0,7,470(+2),,,,[西] 岩元市三,林進,,200701020202
