着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050305
1,8,13,ドリームマイスター,牡2,55,柴山雄一,1:57.0,,**,4-5-2-2,38.7,3.0,2,506(0),,,,[東] 畠山吉宏,セゾンレースホース,700.0,200706050305
2,6,9,ディーエスシュート,牡2,55,江田照男,1:57.5,3,**,9-9-2-3,39.2,169.1,13,444(0),,,,[東] 藤原辰雄,秋谷壽之,280.0,200706050305
3,7,12,ジャガージャック,牡2,55,北村宏司,1:57.6,3/4,**,2-3-1-1,39.4,11.3,5,482(0),,,,[東] 斎藤誠,ディアレスト,180.0,200706050305
4,4,5,ゲストアスリート,牝2,54,ルメール,1:58.1,3,**,10-10-7-4,39.4,7.1,4,504(0),,,,[東] 鈴木伸尋,木村牧場,110.0,200706050305
5,7,11,メジロティモン,牡2,55,吉田豊,1:58.4,2,**,11-11-11-9,39.0,6.5,3,508(0),,,,[東] 大久保洋,メジロ牧場,70.0,200706050305
6,5,7,マリスカ,牝2,54,柴田善臣,1:58.5,クビ,**,4-3-6-4,39.9,2.8,1,466(0),,,,[東] 鈴木康弘,細川祐季子,,200706050305
7,2,2,アイディリック,牡2,55,田中勝春,1:58.9,2.1/2,**,14-14-12-9,39.1,35.3,9,460(0),,,,[東] 清水利章,加藤徹,,200706050305
8,3,4,マイネルキャノン,牡2,55,蛯名正義,2:00.2,8,**,12-12-12-12,40.4,28.9,7,504(0),,,,[東] 水野貴広,サラブレッドクラブ・ラフィアン,,200706050305
9,5,8,テンジンウメノハナ,牝2,54,木幡初広,2:00.3,クビ,**,2-2-2-4,42.0,28.8,6,480(0),,,,[東] 大江原哲,テンジン,,200706050305
10,6,10,パープルコランダム,牝2,54,後藤浩輝,2:00.8,3,**,4-5-8-9,41.7,30.1,8,490(0),,,,[東] 武藤善則,ターフ・スポート,,200706050305
11,3,3,クレバーブライアン,牡2,55,勝浦正樹,2:01.1,1.3/4,**,7-7-8-8,42.0,54.7,10,478(0),,,,[東] 石毛善彦,田邉正明,,200706050305
12,4,6,アウロラスター,牝2,54,村田一誠,2:01.5,2.1/2,**,1-1-2-7,43.2,117.7,12,470(0),,,,[東] 佐々木亜,西浦和男,,200706050305
13,8,14,インボッカアルーポ,牡2,53,田中博康,2:02.3,5,**,12-12-12-14,42.4,274.6,14,542(0),,,,[東] 畠山重則,ミルファーム,,200706050305
14,1,1,ミヤサンティアラ,牝2,54,吉田隼人,2:03.3,6,**,7-7-8-12,44.1,68.1,11,452(0),,,,[東] 谷原義明,ミヤサン組合,,200706050305
