着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010109
1,4,7,プレシャスカフェ,牡5,55,ホワイト,1:09.0,,,3-3,34.9,4.8,2,490(-4),,,,[東] 小島太,西川清,2431.5,200401010109
2,5,9,ナムラビッグタイム,牡3,53,藤田伸二,1:09.1,1/2,,1-1,35.3,7.5,4,498(-4),,,,[東] 田村康仁,奈村信重,969.0,200401010109
3,3,5,ブルーショットガン,牡5,55,藤岡佑介,1:09.1,クビ,,6-6,34.8,9.7,6,448(-4),,,,[西] 武宏平,荻伏レーシング・クラブ,604.5,200401010109
4,2,2,タマモホットプレイ,牡3,53,和田竜二,1:09.1,ハナ,,6-6,34.8,5.6,3,472(0),,,,[西] 南井克巳,タマモ,360.0,200401010109
5,3,4,スティーマー,牡6,55,四位洋文,1:09.2,クビ,,12-10,34.4,57.5,11,484(-6),,,,[西] 池江泰郎,藤田孟司,240.0,200401010109
6,7,13,アタゴタイショウ,牡4,55,菊沢隆徳,1:09.2,ハナ,,6-6,35.0,8.3,5,492(+4),,,,[東] 萩原清,坪野谷和平,,200401010109
7,1,1,フミノトップヒル,牡7,55,本田優,1:09.3,1/2,,3-3,35.2,205.6,13,464(-4),,,,[西] 西浦勝一,谷二,,200401010109
8,8,14,ドリームカムカム,牝6,54,蛯名正義,1:09.6,1.3/4,,3-3,35.5,4.1,1,478(+12),,,,[東] 国枝栄,飯田正剛,,200401010109
9,6,10,リキアイタイカン,牡6,57,勝浦正樹,1:09.7,3/4,,11-10,35.1,20.1,9,494(-8),,,,[西] 松田正弘,高山幸雄,,200401010109
10,5,8,ミデオンビット,牡7,58,岡部幸雄,1:09.7,ハナ,,9-10,35.3,65.0,12,546(+4),,,,[東] 河野通文,ミデオン興業,,200401010109
11,2,3,フェミニンガール,牝3,50,松岡正海,1:09.7,ハナ,,2-2,35.8,27.1,10,482(+8),,,,[東] 二ノ宮敬,飯田正剛,,200401010109
12,8,15,ナリタダイドウ,牡7,55,芹沢純一,1:09.8,1/2,,14-15,34.8,369.9,15,460(+2),,,,[西] 宮本博,山路秀則,,200401010109
13,7,12,ゴールデンロドリゴ,牡7,56,横山典弘,1:09.9,1/2,,15-13,34.7,10.4,7,496(+4),,,,[西] 飯田雄三,山住れい子,,200401010109
14,6,11,タイセイブレーヴ,牡3,53,川島信二,1:10.0,クビ,,9-6,35.6,19.7,8,486(+2),,,,[西] 安藤正敏,田中成奉,,200401010109
15,4,6,トムパレード,牡6,55,武英智,1:10.0,クビ,,12-13,35.3,216.7,14,500(+2),,,,[西] 西橋豊治,半田勉,,200401010109
