着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020711
1,3,4,ロジユニヴァース,牡2,55,横山典弘,1:49.1,,**,7-7-6-5,36.0,4.0,1,494(+26),,,,[東] 萩原清,久米田正明,3249.7,200801020711
2,5,7,イグゼキュティヴ,牡2,55,津村明秀,1:49.3,1.1/4,**,2-2-2-1,37.0,10.4,5,482(-4),,,,[地] 田部和則,岡田繁幸,1314.2,200801020711
3,2,2,モエレエキスパート,牡2,55,山口竜一,1:49.5,1.1/2,**,2-4-5-4,36.5,5.3,3,460(-4),,,,[地] 堂山芳則,中村和夫,807.1,200801020711
4,8,13,テーオーストーム,牡2,55,藤岡佑介,1:50.1,3.1/2,**,10-11-8-5,36.8,4.9,2,480(+4),,,,[西] 藤岡健一,小笹公也,480.0,200801020711
5,6,10,ピロートーク,牝2,54,大野拓弥,1:50.3,1.1/2,**,9-9-11-9,36.7,66.7,13,414(+2),,,,[東] 藤原辰雄,齊藤四方司,320.0,200801020711
6,7,12,ダノンヒデキ,牡2,55,藤田伸二,1:50.4,3/4,**,12-13-13-11,36.7,10.5,7,488(+14),,,,[東] 加藤征弘,ダノックス,,200801020711
7,5,8,メイショウイエミツ,牡2,55,中舘英二,1:50.8,2.1/2,**,4-3-3-2,38.4,35.8,11,508(+2),,,,[西] 安田伊佐,松本好雄,,200801020711
8,7,11,フォーレイカー,牡2,55,柴田善臣,1:50.9,3/4,**,14-14-14-13,37.0,24.8,9,476(-4),,,,[東] 堀宣行,ターフ・スポート,,200801020711
9,8,14,メジロチャンプ,牡2,55,菊沢隆徳,1:51.2,1.3/4,**,1-1-1-2,38.9,22.0,8,496(+6),,,,[東] 伊藤圭三,メジロ商事,,200801020711
10,1,1,アグネスクイック,牡2,55,三浦皇成,1:51.3,1/2,**,6-7-6-8,38.2,25.8,10,520(+4),,,,[東] 河野通文,渡辺孝男,,200801020711
11,6,9,ステイマックス,牡2,55,長谷川浩,1:51.3,クビ,**,12-11-10-11,37.9,57.0,12,440(-4),,,,[西] 加用正,谷掛龍夫,,200801020711
12,4,5,ナムラカイシュウ,牡2,55,武英智,1:51.4,1/2,**,7-4-4-5,38.6,7.5,4,492(-6),,,,[西] 目野哲也,奈村信重,,200801020711
13,3,3,アドマイヤサムライ,牡2,55,安藤勝己,1:51.6,1,**,4-4-8-9,38.3,10.5,6,468(+12),,,,[西] 橋田満,近藤利一,,200801020711
14,4,6,イーサンヘモス,牡2,55,田辺裕信,1:52.1,3,**,10-10-11-13,38.5,124.2,14,482(+6),,,,[東] 西塚安夫,国本勇,,200801020711
