着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020112
1,5,6,フミノサチヒメ,牝3,53,芹沢純一,1:10.1,,**,4-4,34.9,5.9,3,440(-2),,,,[西] 西浦勝一,谷二,1080.1,200601020112
2,7,10,ミズホユウセイ,牝4,55,柴山雄一,1:10.1,クビ,**,4-4,34.8,108.3,12,444(+4),,,,[西] 大橋勇樹,王蔵牧場,428.6,200601020112
3,4,5,ワイルドソニック,牡4,57,北村宏司,1:10.2,クビ,**,10-10,34.7,3.6,2,512(+4),,,,[東] 国枝栄,細谷典幸,264.3,200601020112
4,2,2,スズカシャトル,牡5,57,松田大作,1:10.2,クビ,**,11-10,34.6,12.2,5,448(0),,,,[西] 南井克巳,永井啓弍,160.0,200601020112
5,1,1,アトス,牡3,55,川島信二,1:10.4,1,**,13-10,34.6,28.3,6,440(+8),,,,[東] 内藤一雄,鈴木芳夫,105.0,200601020112
6,4,4,ナイスソニック,牡3,55,古川吉洋,1:10.4,クビ,**,11-10,34.8,45.0,8,496(+2),,,,[西] 田所秀孝,菅藤宗一,,200601020112
7,8,12,シャコージェネラル,牡4,57,塚田祥雄,1:10.4,ハナ,**,2-2,35.4,33.6,7,422(-8),,,,[東] 大江原哲,グレイドレーシング組合,,200601020112
8,7,11,メイショウシラヌイ,セ5,57,武幸四郎,1:10.5,1/2,**,1-1,35.6,9.0,4,476(+2),,,,[西] 安達昭夫,松本好雄,,200601020112
9,3,3,スズヨバクシンオー,牡5,57,小林徹弥,1:10.6,3/4,**,8-6,35.2,47.3,9,486(+6),,,,[東] 浅野洋一,鈴木与四郎,,200601020112
10,8,13,スパニッシュソウル,牝3,53,藤岡佑介,1:10.8,1.1/4,**,2-2,35.8,2.2,1,474(+8),,,,[西] 中尾秀正,八木良司,,200601020112
11,5,7,リバイブ,牝3,53,宮崎光行,1:11.6,5,**,4-6,36.3,191.3,13,432(-2),,,,[地] 田中正二,伊藤元庸,,200601020112
12,6,9,ダノンバディ,牡3,55,小島太一,1:11.9,2,**,8-6,36.5,89.1,11,488(+4),,,,[東] 小島太,ダノックス,,200601020112
13,6,8,マロンデザート,牝3,53,中村裕司,1:11.9,クビ,**,4-6,36.6,80.7,10,458(-4),,,,[地] 北川数男,中島雅春,,200601020112
