着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020606
1,5,6,リーズレセプション,牡3,56,勝浦正樹,1:46.8,,**,2-2-2-1,39.0,1.3,1,486(0),,,,[東] 藤原辰雄,佐藤牧場,500.0,200701020606
2,5,7,アグネスシグマ,牡3,56,池添謙一,1:47.2,2.1/2,**,2-2-2-2,39.3,5.0,2,500(-2),,,,[西] 長浜博之,渡辺孝男,200.0,200701020606
3,7,10,ポートムテキ,牝3,54,古川吉洋,1:47.5,1.3/4,**,5-4-4-4,39.4,16.8,4,496(+4),,,,[西] 南井克巳,水戸眞知子,130.0,200701020606
4,3,3,キングアテルイ,牡3,56,菊沢隆徳,1:48.4,5,**,7-7-6-5,39.9,201.8,10,464(+4),,,,[東] 高橋義博,関駿也,75.0,200701020606
5,6,8,グッドコマチ,牝3,54,小林徹弥,1:49.1,4,**,1-1-1-3,41.3,98.1,9,432(+10),,,,[西] 宮徹,杉立恭平,50.0,200701020606
6,4,5,カイシュウリバー,牡3,56,津村明秀,1:49.3,1.1/2,**,10-11-10-7,39.9,322.1,12,522(0),,,,[東] 田中清隆,飯村孝男,,200701020606
7,4,4,クロフネマンボ,牝3,51,的場勇人,1:49.5,1.1/4,**,4-4-4-5,41.3,20.1,5,540(-12),,,,[東] 松永康利,白井繁夫,,200701020606
8,6,9,ビッグステージ,牡3,56,松田大作,1:49.9,2.1/2,**,5-6-7-7,41.2,33.1,6,486(+6),,,,[東] 柄崎孝,坪野谷和平,,200701020606
9,7,11,アドマイヤシード,牡3,56,芹沢純一,1:50.4,3,**,10-10-9-10,41.2,12.7,3,500(-6),,,,[西] 藤沢則雄,近藤利一,,200701020606
10,8,12,マイティーガッツ,牡3,53,草野太郎,1:50.6,1,**,7-7-8-9,41.5,68.8,7,482(+20),,,,[西] 宮徹,小川勲,,200701020606
11,1,1,ミナミノカチドキ,牡3,53,小島太一,1:53.0,大,**,9-9-11-11,43.5,270.1,11,436(-2),,,,[東] 中野栄治,伊藤貢,,200701020606
12,8,13,マルサンカフェ,牡3,56,藤岡佑介,1:58.4,大,**,12-12-12-12,46.2,69.4,8,484(+10),,,,[東] 谷原義明,松井三千年,,200701020606
除,2,2,レディピアレス,牝3,51,池崎祐介,,,**,,,---,,450(+16),,,,[西] 森秀行,ロードホースクラブ,,200701020606
