着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050203
1,1,1,マルタカハンター,牡2,55,内田博幸,1:23.5,,**,4-3,34.8,1.6,1,442(+8),,,,[東] 清水美波,高橋義和,500.0,200805050203
2,4,4,ファインプレイ,牡2,55,ペリエ,1:23.6,3/4,**,2-2,35.2,12.2,5,452(-2),,,,[東] 武市康男,水上行雄,200.0,200805050203
3,7,7,ドリームブランチ,牡2,55,松岡正海,1:23.6,ハナ,**,3-3,35.0,19.1,6,448(+8),,,,[東] 斎藤誠,セゾンレースホース,130.0,200805050203
4,8,9,ユウキハングリー,牡2,55,郷原洋司,1:23.8,1.1/4,**,1-1,35.5,9.5,4,518(0),,,,[東] 郷原洋行,ちきり組合,75.0,200805050203
5,5,5,ベストライアー,牡2,55,柴田善臣,1:23.9,3/4,**,10-10,34.4,5.2,2,450(+4),,,,[東] 清水英克,サンコウ牧場,50.0,200805050203
6,3,3,ノアブレイク,牡2,55,勝浦正樹,1:24.0,1/2,**,7-5,35.1,174.7,9,452(-10),,,,[東] 堀井雅広,佐山公男,,200805050203
7,2,2,ボンファイアー,牝2,54,吉田隼人,1:24.2,1.1/4,**,9-5,35.3,6.8,3,430(+2),,,,[東] 水野貴広,泉俊二,,200805050203
8,6,6,プリズムドウル,牝2,54,北村宏司,1:24.8,3.1/2,**,8-9,35.6,77.2,7,474(-4),,,,[東] 蛯名信広,玉井宏和,,200805050203
9,7,8,ガネーシャ,牝2,53,田中博康,1:25.1,2,**,6-5,36.2,131.0,8,424(-4),,,,[東] 高橋祥泰,石川博,,200805050203
10,8,10,ラブモーニング,牝2,54,鈴来直人,1:26.6,9,**,4-5,37.7,391.1,10,410(-6),,,,[東] 蛯名信広,増田陽一,,200805050203
