着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050309
1,2,3,ミスターケビン,牡5,57,北村宏司,1:16.9,,**,9-9,35.1,9.6,3,474(0),,,,[東] 藤沢和雄,山本英俊,1050.0,200705050309
2,2,4,アポロダヴィンチ,牡3,56,後藤浩輝,1:16.9,クビ,**,2-2,35.6,1.9,1,496(+6),,,,[東] 堀井雅広,アポロサラブレッドクラブ,420.0,200705050309
3,3,5,コリントシチー,牡6,57,柴田善臣,1:17.5,3.1/2,**,12-12,35.4,32.8,8,508(+12),,,,[東] 平井雄二,友駿ホースクラブ,260.0,200705050309
4,7,14,サキノリュウオー,牡5,54,小島太一,1:17.8,1.3/4,**,9-10,35.9,71.8,12,496(0),,,,[東] 大和田稔,榊原富夫,160.0,200705050309
5,1,2,マルブツバンダリー,牡4,57,吉田隼人,1:17.8,アタマ,**,5-4,36.3,10.3,5,544(+4),,,,[西] 白井寿昭,大澤毅,105.0,200705050309
6,6,12,セトノヒット,牡6,57,田中勝春,1:17.9,1/2,**,9-10,36.0,10.2,4,482(-6),,,,[西] 西園正都,難波経雄,,200705050309
7,5,9,チョウカイシャトル,牡5,57,郷原洋司,1:17.9,クビ,**,5-7,36.2,69.7,11,536(-2),,,,[東] 中野隆良,平田牧場,,200705050309
8,4,8,レオフォーレンス,牝6,55,幸英明,1:17.9,ハナ,**,3-3,36.5,365.4,16,482(+2),,,,[東] 萱野浩二,レオ,,200705050309
9,1,1,トップオブドーラ,牝3,54,伊藤直人,1:18.0,クビ,**,1-1,36.9,51.0,9,448(+10),,,,[東] 斎藤誠,藤田与志男,,200705050309
10,8,16,アグネスレプトン,牡6,57,小牧太,1:18.0,クビ,**,12-12,35.8,53.0,10,464(-10),,,,[西] 長浜博之,渡辺孝男,,200705050309
11,7,13,エイワムサシ,牡3,56,横山典弘,1:18.1,クビ,**,5-7,36.4,12.8,6,476(+12),,,,[東] 松山康久,永井公太郎,,200705050309
12,5,10,プリンコックス,牡7,57,土谷智紀,1:18.1,アタマ,**,3-4,36.6,126.6,15,492(+8),,,,[東] 沢峰次,サンデーレーシング,,200705050309
13,8,15,ダイワロシナンテ,牡4,57,蛯名正義,1:18.3,1.1/2,**,12-12,36.2,24.0,7,520(-12),,,,[東] 二ノ宮敬,大城敬三,,200705050309
14,6,11,エイシンセイテン,牡4,57,宗像徹,1:18.4,1/2,**,16-15,35.9,116.4,14,470(+4),,,,[東] 畠山吉宏,平井豊光,,200705050309
15,3,6,メジロファルカル,牡4,57,松岡正海,1:18.5,1/2,**,5-4,36.9,5.3,2,508(+6),,,,[東] 栗田博憲,メジロ商事,,200705050309
16,4,7,オーデコロン,牝4,55,岩部純二,1:19.3,5,**,12-15,36.8,82.3,13,478(+12),,,,[東] 萱野浩二,ローレルレーシング,,200705050309
