着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030712
1,7,11,ラインドライブ,牡4,57,蛯名正義,1:10.6,,**,1-1,36.9,1.7,1,482(+10),,,,[東] 久保田貴,草間庸文,1512.2,200706030712
2,8,14,タケデンイーグル,牡5,57,赤木高太,1:11.0,2.1/2,**,3-3,37.0,17.5,6,486(-6),,,,[東] 石栗龍彦,武市弘,599.2,200706030712
3,3,3,ヤマノルドルフ,牡6,57,松岡正海,1:11.4,2.1/2,**,7-5,37.1,13.5,4,560(-2),,,,[東] 相沢郁,澤村敏雄,374.6,200706030712
4,5,7,エンドレスビジネス,牝4,55,田中勝春,1:11.4,ハナ,**,7-8,37.0,6.6,3,464(+8),,,,[東] 小笠倫弘,吉田千津,220.0,200706030712
5,5,8,トーセンラヴ,牡5,57,江田照男,1:12.0,3.1/2,**,7-8,37.6,20.2,7,458(-10),,,,[東] 斎藤宏,島川隆哉,148.0,200706030712
6,7,12,ルルドウォーター,牡4,57,吉田豊,1:12.0,アタマ,**,2-2,38.2,59.3,10,456(-4),,,,[東] 畠山吉宏,岡田牧雄,,200706030712
7,8,13,グリーディー,牝5,55,和田竜二,1:12.4,2.1/2,**,5-5,38.2,36.5,9,482(0),,,,[東] 本間忍,清水二朗,,200706030712
8,6,10,ニシノゴードン,牡7,57,田中剛,1:12.5,クビ,**,11-11,37.4,234.6,14,454(-4),,,,[東] 小桧山悟,西山茂行,,200706030712
9,4,6,シルクエレメント,牡6,57,小林淳一,1:12.5,ハナ,**,10-10,37.7,110.5,13,504(+2),,,,[東] 谷原義明,シルク,,200706030712
10,3,4,ボストンキコウシ,牡4,57,勝浦正樹,1:12.6,3/4,**,14-14,37.3,17.3,5,492(+2),,,,[東] 沢峰次,ボストンホース,,200706030712
11,6,9,ファインセンテンス,牡4,57,北村宏司,1:12.6,アタマ,**,5-7,38.4,5.5,2,524(0),,,,[東] 和田正道,前田幸治,,200706030712
12,2,2,マグネティックマン,牡7,57,武士沢友,1:12.8,3/4,**,11-12,37.6,109.5,12,464(-8),,,,[東] 天間昭一,ターフ・スポート,,200706030712
13,4,5,エイシンダンベリー,牡4,57,菊沢隆徳,1:12.8,ハナ,**,3-3,38.7,32.1,8,486(+4),,,,[西] 宮本博,平井豊光,,200706030712
14,1,1,ナゲットニューズ,牡7,57,郷原洋司,1:12.9,クビ,**,11-12,37.8,103.1,11,476(+12),,,,[東] 蛯名信広,竹本いずみ,,200706030712
