着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030612
1,3,5,サクラドルチェ,牝3,53,北村友一,2:01.4,,**,2-2-2-2,35.2,4.0,3,518(-8),,,,[西] 池江泰郎,さくらコマース,1091.3,200803030612
2,6,11,ニシノレイチェル,牝3,53,松田大作,2:01.5,3/4,**,13-13-13-11,34.4,6.1,4,494(+6),,,,[西] 北出成人,西山茂行,431.8,200803030612
3,5,9,ヴァリアントレディ,牝3,53,中舘英二,2:01.8,1.3/4,**,1-1-1-1,35.7,3.2,1,430(+2),,,,[西] 中尾正,サンデーレーシング,265.9,200803030612
4,1,2,ラブエッセンス,牝3,53,的場勇人,2:01.9,3/4,**,4-3-4-4,35.5,71.3,13,474(-6),,,,[東] 秋山雅一,ディアレスト,160.0,200803030612
5,8,15,ニシノフェリーチェ,牝4,55,古川吉洋,2:01.9,クビ,**,11-11-11-11,34.9,16.2,5,424(0),,,,[西] 浅見秀一,西山茂行,105.0,200803030612
6,7,13,マイネソシオ,牝3,53,芹沢純一,2:01.9,ハナ,**,9-9-4-4,35.4,47.0,11,418(-2),,,,[西] 岡田稲男,サラブレッドクラブ・ラフィアン,,200803030612
7,4,7,アフェランドラ,牝5,55,赤木高太,2:01.9,アタマ,**,6-5-9-8,35.1,39.2,8,462(+2),,,,[西] 松元茂樹,ノースヒルズマネジメント,,200803030612
8,3,6,ステイウィズユー,牝3,53,三浦皇成,2:02.0,クビ,**,12-12-11-8,35.1,4.0,2,426(-12),,,,[東] 堀宣行,吉田和子,,200803030612
9,5,10,メイショウデイジー,牝3,53,高橋亮,2:02.3,1.3/4,**,15-14-13-14,35.1,39.8,9,440(+2),,,,[西] 高橋隆,松本好雄,,200803030612
10,7,14,サチノラパシオン,牝3,53,安藤光彰,2:02.4,1/2,**,2-3-2-2,36.1,46.9,10,436(-4),,,,[東] 加藤和宏,笹地清幸,,200803030612
11,2,3,コスモスプラッシュ,牝3,53,大野拓弥,2:02.4,クビ,**,15-16-13-11,35.3,50.5,12,416(-4),,,,[東] 谷原義明,ビッグレッドファーム,,200803030612
12,6,12,トロピカルロマンス,牝3,53,武英智,2:02.5,クビ,**,10-10-9-8,35.8,230.1,16,432(0),,,,[西] 武宏平,小川勲,,200803030612
13,8,16,アルファメガハート,牝3,53,木幡初広,2:02.5,クビ,**,5-5-4-4,36.1,34.2,7,456(-4),,,,[東] 鈴木康弘,貴悦,,200803030612
14,2,4,リワードモンシェリ,牝3,53,菊沢隆徳,2:02.5,ハナ,**,13-14-13-15,35.3,25.8,6,444(+8),,,,[東] 後藤由之,宮崎忠比古,,200803030612
15,4,8,マコトヴェロニカ,牝3,53,津村明秀,2:03.6,7,**,8-7-4-4,37.2,181.9,15,422(-2),,,,[東] 武市康男,眞壁明,,200803030612
16,1,1,タイキティファニー,牝3,53,田辺裕信,2:05.0,9,**,7-7-8-16,38.4,77.4,14,448(0),,,,[東] 勢司和浩,大樹ファーム,,200803030612
