着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706050104
1,6,10,パルティータ,牝2,54,江田照男,1:14.4,,**,1-1,38.8,6.8,3,426(0),,,,[東] 清水英克,ローレルレーシング,700.0,200706050104
2,5,8,マイミカプリンセス,牝2,54,吉田隼人,1:14.6,1.1/4,**,3-2,38.8,1.8,1,510(0),,,,[東] 高橋裕,尾上松壽,280.0,200706050104
3,5,7,オンワードメモリア,牝2,54,勝浦正樹,1:15.1,3,**,2-2,39.4,8.1,4,440(0),,,,[東] 阿部新生,オンワード牧場,180.0,200706050104
4,3,3,クリプトゾーン,牡2,55,武士沢友,1:15.5,2.1/2,**,8-7,38.3,58.9,9,462(0),,,,[東] 的場均,ヒダカ・ブリーダーズ・ユニオン,110.0,200706050104
5,3,4,シラユキ,牡2,55,木幡初広,1:15.5,ハナ,**,7-6,38.7,30.6,7,474(0),,,,[東] 矢野照正,西垣泰三,70.0,200706050104
6,2,2,ローテカリーノ,牝2,54,北村宏司,1:15.9,2.1/2,**,10-7,38.6,5.4,2,472(0),,,,[東] 国枝栄,山科統,,200706050104
7,7,11,ベリッシモ,牝2,54,村田一誠,1:16.2,2,**,4-4,40.2,21.8,6,474(0),,,,[東] 本間忍,松本夫佐子,,200706050104
8,8,14,キタノアラシ,牡2,55,蛯名正義,1:16.3,1/2,**,5-5,40.0,12.3,5,478(0),,,,[東] 和田正道,河内孝夫,,200706050104
9,1,1,デーワンハート,牡2,55,菊沢隆徳,1:16.8,3,**,8-11,39.6,198.6,13,460(0),,,,[東] 柄崎孝,安蒜忠國,,200706050104
10,7,12,グランディブルー,牝2,54,吉田豊,1:16.8,クビ,**,6-7,40.3,139.0,12,490(0),,,,[東] 佐藤全弘,関駿也,,200706050104
11,4,5,サチノインパクト,牡2,55,松岡正海,1:16.9,クビ,**,13-12,38.8,138.8,11,480(0),,,,[東] 嶋田功,佐藤幸彦,,200706050104
12,4,6,イシノチカラ,牡2,55,小林淳一,1:17.0,1/2,**,11-7,39.5,36.9,8,494(0),,,,[東] 成島英春,石井敏,,200706050104
13,6,9,マウントフッド,牡2,52,千葉直人,1:18.8,大,**,14-14,39.7,281.0,14,500(0),,,,[東] 成島英春,浅川皓司,,200706050104
14,8,13,クニサキミノル,牡2,53,田中博康,1:19.5,4,**,12-12,41.7,112.9,10,478(0),,,,[東] 岩戸孝樹,國島周夫,,200706050104
