着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020310
1,8,13,グラスブラスト,牡3,52,内田博幸,2:38.7,,**,3-3-3-1,36.2,3.5,1,500(0),,,,[東] 尾形充弘,半沢,1507.3,200803020310
2,6,9,シンボリユタカオー,セ9,53,石橋脩,2:38.9,1.1/2,**,11-11-12-8,35.7,38.8,10,466(0),,,,[東] 高橋祥泰,シンボリ牧場,597.8,200803020310
3,3,3,メイショウアンドレ,牡5,55,後藤浩輝,2:39.1,1.1/4,**,3-4-4-2,36.4,3.7,2,528(-4),,,,[西] 安達昭夫,松本好雄,373.9,200803020310
4,6,8,シンボリモーガン,セ8,54,田中勝春,2:39.1,クビ,**,5-6-5-2,36.3,23.9,8,422(+4),,,,[東] 鈴木伸尋,シンボリ牧場,220.0,200803020310
5,4,4,ダンシングクリス,牡5,53,吉田隼人,2:39.2,1/2,**,8-8-5-6,36.4,24.8,9,464(+2),,,,[東] 秋山雅一,森保彦,148.0,200803020310
6,2,2,パッシングマーク,牡5,54,柴山雄一,2:39.2,アタマ,**,5-5-5-6,36.4,16.8,6,476(-2),,,,[西] 浅見秀一,社台レースホース,,200803020310
7,4,5,アイリッシュホーク,牡7,55,柴田善臣,2:39.4,1.1/4,**,8-10-8-8,36.4,11.8,5,506(+6),,,,[東] 松山康久,セゾンレースホース,,200803020310
8,7,10,テイエムサッカー,牡7,54,中舘英二,2:39.6,1,**,2-2-2-2,37.2,9.8,4,470(-8),,,,[西] 柴田光陽,竹園正繼,,200803020310
9,5,6,バンダムカーン,牡7,51,石神深一,2:39.7,3/4,**,11-11-10-10,36.6,48.3,11,474(0),,,,[東] 南田美知,山科統,,200803020310
10,5,7,ドットコム,牡3,52,松岡正海,2:39.9,1.1/2,**,5-6-8-10,37.0,4.2,3,476(+8),,,,[東] 戸田博文,青山洋一,,200803020310
11,8,12,アクセルホッパー,牡4,55,大庭和弥,2:40.2,1.3/4,**,13-13-13-13,36.6,17.6,7,474(0),,,,[東] 中島敏文,内藤好江,,200803020310
12,1,1,エーピーゴンタ,牡6,51,高山太郎,2:41.1,5,**,1-1-1-5,38.7,115.0,13,464(-6),,,,[東] 本郷一彦,斉藤猛,,200803020310
13,7,11,ヤクモアクティヴ,牡6,52,横山義行,2:41.4,2,**,8-8-10-12,38.3,49.8,12,488(+2),,,,[東] 阿部新生,山崎牧場,,200803020310
