着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030410
1,6,7,メジロガストン,牡2,55,吉田豊,1:46.1,,**,1-1-1-1,37.0,4.1,2,484(+10),,,,[東] 大久保洋,メジロ商事,1026.6,200703030410
2,8,11,センノカゼ,牡2,55,古川吉洋,1:46.3,1.1/2,**,2-2-2-2,37.0,5.9,3,476(+6),,,,[西] 山内研二,河内孝夫,407.6,200703030410
3,1,1,ジェントルフォーク,牡2,55,太宰啓介,1:46.4,クビ,**,8-10-9-9,36.4,13.6,6,472(+4),,,,[西] 領家政蔵,ヒダカ・ブリーダーズ・ユニオン,253.8,200703030410
4,4,4,ピースキーパー,牡2,55,中舘英二,1:46.4,クビ,**,7-7-4-3,36.9,2.4,1,458(-2),,,,[西] 池江泰郎,サンデーレーシング,150.0,200703030410
5,2,2,ラインプレアー,牡2,55,菊沢隆徳,1:46.9,3,**,5-6-7-6,37.1,13.3,5,526(0),,,,[西] 松永昌博,大澤繁昌,100.0,200703030410
6,7,9,ヨシカツゾー,牡2,55,川島信二,1:47.1,1,**,5-5-4-3,37.5,13.7,7,502(+12),,,,[東] 佐藤吉勝,古川智洋,,200703030410
7,3,3,サトノハピネス,牡2,55,木幡初広,1:47.2,1/2,**,8-8-7-6,37.4,8.6,4,524(+16),,,,[東] 的場均,里見治,,200703030410
8,8,10,メスナー,牡2,55,津村明秀,1:47.4,1.1/2,**,3-3-2-3,38.0,25.9,8,442(+20),,,,[東] 稲葉隆一,岡田繁幸,,200703030410
9,7,8,マルターズウディー,牡2,55,石橋脩,1:49.4,大,**,3-4-4-8,39.9,36.2,9,490(0),,,,[東] 萱野浩二,藤田与志男,,200703030410
10,5,5,ダンシングクエスト,牡2,55,西田雄一,1:49.9,3,**,8-8-9-10,39.9,105.0,10,464(-6),,,,[東] 境征勝,廣松金次,,200703030410
取,6,6,ショウサンマグナ,牡2,55,芹沢純一,,,**,,,---,,計不,,,,[西] 矢作芳人,鈴木昭和,,200703030410
