着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020107
1,3,3,ポートラヴ,牡3,52,草野太郎,0:58.6,,**,2-1,35.7,2.2,1,540(+6),,,,[西] 南井克巳,水戸眞知子,740.0,200701020107
2,4,4,ラスカルシチー,牡4,54,丸田恭介,0:58.9,1.3/4,**,5-5,35.6,20.5,5,462(-8),,,,[東] 松永康利,友駿ホースクラブ,300.0,200701020107
3,8,12,ペプチドジャスミン,牝4,55,武英智,0:59.1,1.1/4,**,5-5,35.8,6.2,3,454(+10),,,,[西] 境直行,沼川一彦,190.0,200701020107
4,5,6,ボースンズコール,牡4,57,菊沢隆徳,0:59.2,3/4,**,9-7,35.5,61.6,8,458(-8),,,,[東] 中野隆良,日進牧場,110.0,200701020107
5,8,11,アラビアンホワイト,牝4,52,佐藤聖也,0:59.5,1.3/4,**,3-3,36.3,144.3,12,504(+10),,,,[東] 星野忍,吉田勝利,74.0,200701020107
6,7,9,レスポンスシチー,牡3,55,柴原央明,0:59.5,クビ,**,9-8,35.8,79.2,9,464(-6),,,,[西] 田中章博,友駿ホースクラブ,,200701020107
7,5,5,メイショウシラヌイ,セ6,57,北村浩平,0:59.6,クビ,**,3-3,36.5,47.5,7,464(0),,,,[西] 安達昭夫,松本好雄,,200701020107
8,7,10,ベルモントシャルム,牝5,52,黛弘人,0:59.8,1.1/4,**,7-10,36.3,18.8,4,498(+4),,,,[東] 中野栄治,ベルモントファーム,,200701020107
9,6,7,スーパーパンサー,牡4,57,勝浦正樹,0:59.9,1/2,**,12-10,36.1,86.6,10,482(+2),,,,[東] 二本柳俊,浜野順之助,,200701020107
10,1,1,メディアスナイパー,牡4,57,小林徹弥,0:59.9,クビ,**,9-8,36.2,107.2,11,460(-2),,,,[西] 清水出美,平井卓也,,200701020107
11,2,2,テイエムビースト,牡4,54,的場勇人,1:00.0,クビ,**,1-2,37.1,42.4,6,478(-6),,,,[東] 石栗龍彦,竹園正繼,,200701020107
中,6,8,ダイタクカイエン,牡5,57,池添謙一,,,**,7-12,,2.3,2,506(+2),,,,[西] 鹿戸明,小林昌志,,200701020107
