着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020802
1,4,8,シーソング,牝3,54,蛯名正義,1:59.2,,**,8-7-6-3,40.3,3.9,2,442(+8),,,,[東] 勢司和浩,芹澤精一,500.0,200706020802
2,5,9,コスモライゼン,牝3,51,千葉直人,1:59.2,アタマ,**,10-10-8-4,39.9,64.5,8,458(-4),,,,[東] 加賀武見,ビッグレッドファーム,200.0,200706020802
3,1,1,トゥルーアイズ,牝3,54,中舘英二,1:59.4,1,**,1-1-1-1,40.9,15.3,4,524(-10),,,,[東] 高橋祥泰,ターフ・スポート,130.0,200706020802
4,7,13,パスタイム,牝3,54,横山典弘,2:00.3,5,**,3-3-2-2,41.7,1.5,1,468(0),,,,[東] 岩戸孝樹,細谷典幸,75.0,200706020802
5,2,4,レパティヌール,牝3,54,小野次郎,2:00.3,ハナ,**,13-14-7-7,41.2,23.4,6,450(+6),,,,[東] 保田一隆,ミルファーム,50.0,200706020802
6,2,3,ミヤビキャサリン,牝3,54,四位洋文,2:01.3,6,**,3-3-9-10,41.8,13.9,3,454(+2),,,,[東] 戸田博文,村上義勝,,200706020802
7,6,12,ビクトリアスチアー,牝3,54,村田一誠,2:01.4,1/2,**,2-2-2-4,42.8,724.1,15,422(+2),,,,[東] 山田要一,日進牧場,,200706020802
8,8,15,プリモスペシャル,牝3,54,小林淳一,2:01.5,1/2,**,6-7-4-8,42.7,292.2,11,414(-6),,,,[東] 高橋祥泰,グランド牧場,,200706020802
9,8,16,アマランタイン,牝3,54,大庭和弥,2:01.7,1.1/4,**,16-15-15-14,41.2,362.1,13,454(+6),,,,[東] 高橋義博,高橋信博,,200706020802
10,1,2,オペラアンドワルツ,牝3,54,松岡正海,2:01.7,クビ,**,6-5-9-8,42.3,72.4,9,442(-6),,,,[東] 手塚貴久,高橋修身,,200706020802
11,3,5,ヒシヴィーナス,牝3,54,郷原洋司,2:02.3,3.1/2,**,10-10-13-12,42.4,341.1,12,514(-8),,,,[東] 中野隆良,阿部雅一郎,,200706020802
12,3,6,フィギュアダンス,牝3,51,草野太郎,2:02.4,1/2,**,13-13-12-10,42.7,17.6,5,444(-2),,,,[東] 坂本勝美,栗嶋豊明,,200706020802
13,6,11,エイトゴーオン,牝3,54,南田雅昭,2:02.7,2,**,5-5-4-4,43.9,752.9,16,428(-6),,,,[東] 南田美知,玉置辰次,,200706020802
14,5,10,ハナリュウ,牝3,54,江田照男,2:03.1,2.1/2,**,10-10-9-12,43.7,416.8,14,392(+4),,,,[東] 田子冬樹,内藤好江,,200706020802
15,4,7,トーアノマイ,牝3,51,宮崎北斗,2:03.1,アタマ,**,8-7-13-15,43.1,247.0,10,446(-2),,,,[東] 高市圭二,東亜駿馬,,200706020802
16,7,14,ヒカルアヤノヒメ,牝3,54,田中勝春,2:04.5,9,**,13-15-16-16,43.3,24.3,7,412(-2),,,,[東] 加藤和宏,中脇満,,200706020802
