着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020802
1,7,11,ヘンメイレン,牝3,51,的場勇人,1:46.9,,**,6-6-5-4,38.0,42.6,6,414(-6),,,,[西] 矢作芳人,栗本良明,500.0,200601020802
2,6,9,メイショウルイーズ,牝3,54,柴山雄一,1:47.0,1/2,**,4-4-4-3,38.2,2.5,1,510(0),,,,[東] 小島太,松本好雄,200.0,200601020802
3,6,8,トーセンウイスパー,牝3,52,塚田祥雄,1:47.0,クビ,**,2-2-2-2,38.3,4.5,3,462(0),,,,[東] 宗像義忠,島川隆哉,130.0,200601020802
4,2,2,ベルモントピッコロ,牝3,54,田辺裕信,1:47.5,3,**,6-6-6-4,38.3,15.7,5,422(+4),,,,[東] 小西一男,ベルモントファーム,75.0,200601020802
5,1,1,ミステリー,牝3,54,藤田伸二,1:47.6,1/2,**,8-8-6-7,38.3,2.6,2,416(-10),,,,[西] 松田博資,近藤英子,50.0,200601020802
6,5,6,ギブミーアチャンス,牝3,54,小林徹弥,1:48.2,3.1/2,**,13-12-9-7,38.7,179.1,11,434(+4),,,,[東] 石栗龍彦,近藤正道,,200601020802
7,7,10,フィルドール,牝3,54,山口竜一,1:48.6,2.1/2,**,10-11-9-9,39.1,97.4,10,496(+16),,,,[東] 相沢郁,キャロットファーム,,200601020802
8,3,3,シンセイヘイロ,牝3,54,鈴来直人,1:48.8,1.1/4,**,10-9-9-9,39.3,258.5,13,436(+6),,,,[東] 嶋田功,伏木田達男,,200601020802
9,5,7,ノーメイク,牝3,54,本田優,1:49.0,1.1/4,**,1-1-1-1,40.4,12.0,4,452(-2),,,,[西] 山本正司,藤本幸雄,,200601020802
10,8,12,ブルーアジサイ,牝3,54,五十嵐冬,1:49.4,2.1/2,**,3-3-2-6,40.7,93.0,8,434(0),,,,[東] 本間忍,桜井欣吾,,200601020802
11,4,5,フレンチアガサ,牝3,52,大野拓弥,1:50.4,6,**,9-9-12-12,40.0,94.4,9,466(-2),,,,[東] 矢野進,社台レースホース,,200601020802
12,8,13,クレヨン,牝3,51,黛弘人,1:51.3,5,**,10-12-13-13,40.5,219.8,12,478(-2),,,,[東] 小桧山悟,浅田次郎,,200601020802
13,4,4,レディフォルツァ,牝3,54,武幸四郎,1:51.9,3.1/2,**,4-4-6-11,42.7,48.6,7,438(0),,,,[西] 藤原英昭,ロードホースクラブ,,200601020802
