着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030205
1,1,1,オークロイヤル,牡3,56,池添謙一,1:35.2,,**,2-2,36.1,36.5,9,478(+20),,,,[東] 池上昌弘,後藤繁樹,500.0,200705030205
2,5,9,アドマイヤヒビキ,牡3,56,福永祐一,1:35.5,1.3/4,**,1-1,37.0,2.9,2,454(-2),,,,[東] 小島太,近藤利一,200.0,200705030205
3,4,7,マイスイートハート,牝3,54,菊沢隆徳,1:35.5,クビ,**,3-3,35.8,24.7,8,440(0),,,,[東] 高木登,高木競走馬育成牧場,130.0,200705030205
4,8,18,ニシニキイロ,牡3,55,大野拓弥,1:35.6,クビ,**,9-10,35.1,57.7,10,432(-4),,,,[東] 保田一隆,小林祥晃,75.0,200705030205
5,7,13,フサイチオーパス,牡3,56,松岡正海,1:35.6,クビ,**,7-7,35.4,6.2,3,466(-2),,,,[西] 小崎憲,関口房朗,50.0,200705030205
6,6,11,モハチビスティー,牡3,56,柴田善臣,1:35.8,1.1/2,**,13-13,34.9,15.0,5,464(-10),,,,[東] 大江原哲,ビスティーズホースユニオン,,200705030205
7,5,10,アビリティガーデン,牡3,56,藤田伸二,1:35.9,1/2,**,5-5,35.9,19.2,7,490(-6),,,,[東] 戸田博文,臼田浩義,,200705030205
8,2,3,アネモス,牝3,54,小林淳一,1:36.2,1.3/4,**,3-4,36.4,59.4,11,482(+2),,,,[東] 土田稔,小池憲章,,200705030205
9,4,8,タイガーマスク,牡3,56,武豊,1:36.2,ハナ,**,13-13,35.2,2.8,1,500(0),,,,[東] 藤沢和雄,山本英俊,,200705030205
10,7,15,ショウナンカスカド,牡3,56,鮫島良太,1:36.5,1.3/4,**,15-15,35.2,231.5,16,432(+4),,,,[東] 栗田博憲,国本哲秀,,200705030205
11,3,6,マイネルコルモ,牡3,56,蛯名正義,1:36.6,1/2,**,9-7,36.4,18.6,6,452(+4),,,,[東] 谷原義明,サラブレッドクラブ・ラフィアン,,200705030205
12,7,14,ダイワタキオン,牡3,56,後藤浩輝,1:36.6,ハナ,**,11-10,36.1,13.5,4,456(-6),,,,[東] 二ノ宮敬,大城敬三,,200705030205
13,6,12,アラバンサシチー,牡3,56,武士沢友,1:36.7,1/2,**,11-12,36.0,115.0,13,428(+2),,,,[東] 天間昭一,友駿ホースクラブ,,200705030205
14,8,17,ハッピーパセリ,牝3,51,千葉直人,1:37.3,3.1/2,**,5-5,37.3,253.5,17,456(+6),,,,[東] 高木登,ヒダカ・ブリーダーズ・ユニオン,,200705030205
15,1,2,ビシバシン,牡3,56,秋山真一,1:37.7,2.1/2,**,17-18,36.2,288.1,18,422(+6),,,,[東] 高橋義博,石橋英郎,,200705030205
16,3,5,プラネタリウム,セ3,56,幸英明,1:37.7,ハナ,**,15-16,36.3,113.6,12,476(+1),,,,[東] 和田正道,ヒダカ・ブリーダーズ・ユニオン,,200705030205
17,8,16,ラッキークロフネ,牡3,56,四位洋文,1:37.9,1.1/4,**,7-7,37.7,128.0,15,446(+7),,,,[東] 柄崎孝,佐藤明,,200705030205
18,2,4,キングアテルイ,牡3,56,勝浦正樹,1:38.1,1.1/4,**,17-16,36.7,117.2,14,454(0),,,,[東] 高橋義博,関駿也,,200705030205
