着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020304
1,4,5,ワキノドライバー,牝3,54,川田将雅,1:45.6,,**,1-1-1-1,38.3,2.6,1,464(+2),,,,[西] 角居勝彦,脇山良之,500.0,200701020304
2,7,10,メインセイラー,牡3,56,安藤勝己,1:46.0,2.1/2,**,2-2-2-2,38.6,2.6,2,510(-8),,,,[東] 加藤征弘,臼田浩義,200.0,200701020304
3,8,13,ノーバディノーズ,牡3,56,柴山雄一,1:46.1,3/4,**,6-6-3-2,38.5,12.2,4,512(+8),,,,[東] 松山康久,佐藤守宏,130.0,200701020304
4,3,3,プレシャスジェフォ,牝3,54,藤岡佑介,1:46.2,3/4,**,10-10-10-7,38.0,10.7,3,506(+12),,,,[西] 福島勝,アーネストクラブ,75.0,200701020304
5,2,2,マッティーノ,牡3,55,北村友一,1:46.3,1/2,**,13-13-12-10,37.8,13.8,5,442(-4),,,,[西] 藤岡範士,中野芳太郎,50.0,200701020304
6,1,1,アツキオモイ,牡3,56,勝浦正樹,1:47.1,5,**,10-10-5-4,39.3,17.9,7,452(-4),,,,[東] 鈴木勝美,丸岡啓一,,200701020304
7,5,6,マイネルシーワ,牡3,56,梶晃啓,1:47.5,2.1/2,**,4-3-3-5,39.9,21.3,8,474(0),,,,[東] 田村康仁,サラブレッドクラブ・ラフィアン,,200701020304
8,4,4,シルクキャピタル,牡3,56,津村明秀,1:47.6,クビ,**,8-8-8-8,39.7,17.8,6,500(0),,,,[東] 土田稔,シルク,,200701020304
9,6,8,タントミール,牝3,54,松田大作,1:47.8,1.1/4,**,5-5-5-5,40.1,29.6,9,524(-2),,,,[西] 昆貢,村田牧場,,200701020304
10,6,9,マザーピクシー,牝3,54,熊沢重文,1:48.2,2.1/2,**,12-12-10-12,39.9,59.4,10,438(0),,,,[東] 嶋田潤,金田成基,,200701020304
11,8,12,ウィッシュイズワン,牡3,53,的場勇人,1:48.2,アタマ,**,8-8-8-8,40.3,235.9,13,520(-10),,,,[東] 水野貴広,槇本牧場,,200701020304
12,5,7,ダイショウサンダー,牡3,56,柴原央明,1:48.2,ハナ,**,7-6-5-10,40.5,63.7,11,470(+2),,,,[西] 大根田裕,馬場祥晃,,200701020304
13,7,11,ブリリアントスズカ,牝3,54,上村洋行,1:56.3,大,**,2-3-12-13,47.9,105.3,12,500(-6),,,,[西] 橋田満,永井啓弍,,200701020304
