着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020705
1,1,1,マスラタケヲ,牡3,55,岩崎祐己,1:47.7,,,1-1-1-1,38.9,6.5,4,460(0),,,,[西] 角居勝彦,落合莞爾,500.0,200401020705
2,3,3,タイキバハムート,セ3,55,松岡正海,1:47.8,1/2,,2-2-2-2,38.9,4.5,3,452(+4),,,,[東] 宗像義忠,大樹ファーム,200.0,200401020705
3,7,10,ゴホウビ,牡3,54,藤岡佑介,1:49.2,9,,9-10-7-5,39.7,13.2,5,474(+2),,,,[西] 谷潔,小田切有一,130.0,200401020705
4,8,13,エアバスシチー,牡3,57,藤田伸二,1:49.3,3/4,,12-12-9-4,39.6,4.2,2,526(0),,,,[東] 山田要一,友駿ホースクラブ,75.0,200401020705
5,5,6,グリーンプラザ,牝3,52,丹内祐次,1:49.4,クビ,,9-10-11-9,39.5,126.3,10,442(0),,,,[東] 平井雄二,水上行雄,50.0,200401020705
6,2,2,トクノウィッシュ,牡3,57,芹沢純一,1:49.5,1/2,,5-5-3-3,40.3,32.7,6,472(-2),,,,[東] 石栗龍彦,首藤徳,,200401020705
7,4,4,コマンダーダンサー,牝3,55,勝浦正樹,1:50.2,4,,9-8-9-7,40.6,70.7,8,406(+4),,,,[西] 古川平,北村実地子,,200401020705
8,6,8,ビッグバニヤン,牡3,57,横山典弘,1:50.2,ハナ,,8-8-7-9,40.7,2.1,1,514(+2),,,,[西] 武宏平,津村靖志,,200401020705
9,4,5,ニシノダカーポ,牡3,54,高野和馬,1:50.5,1.3/4,,5-5-6-8,41.1,141.0,11,490(0),,,,[東] 小桧山悟,西山茂行,,200401020705
10,7,11,イースターシチー,牡3,57,千田輝彦,1:50.8,1.3/4,,2-2-3-5,41.7,54.1,7,478(+6),,,,[西] 岡田稲男,友駿ホースクラブ,,200401020705
11,5,7,グレイスマジック,牝3,55,酒井学,1:51.4,3.1/2,,2-2-3-9,42.3,214.6,12,452(+4),,,,[西] 鶴留明雄,飯田正,,200401020705
12,6,9,ニットウセリーヌ,牝3,55,川島信二,1:52.2,5,,12-13-13-12,41.7,273.7,13,452(-4),,,,[西] 湯浅三郎,藤井謙,,200401020705
13,8,12,ニューヨークバレエ,牝3,55,宮崎光行,2:01.8,大,,5-5-12-13,51.6,74.9,9,430(-4),,,,[東] 南田美知,栗嶋豊明,,200401020705
