着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010309
1,1,1,スプリングザスパ,牡4,57,石橋脩,1:46.2,,**,3-3-5-3,38.0,23.3,8,434(-6),,,,[東] 柄崎孝,加藤春夫,730.0,200703010309
2,3,4,オペラボイス,牡4,54,北村友一,1:46.9,4,**,8-9-9-10,38.4,4.8,3,448(-4),,,,[西] 領家政蔵,宮川純造,290.0,200703010309
3,2,3,ライジングハート,牡6,54,大下智,1:47.7,5,**,8-7-6-4,39.3,34.6,10,456(-10),,,,[西] 梅内忍,赤倉昌己,180.0,200703010309
4,3,5,チェリーロビン,牡4,57,高橋亮,1:47.8,クビ,**,12-12-9-4,39.3,3.5,1,460(-10),,,,[西] 高橋隆,チエリー商事,110.0,200703010309
5,2,2,リージェントゲスト,牡6,57,木幡初広,1:47.8,ハナ,**,5-5-6-8,39.5,27.1,9,520(-6),,,,[東] 中島敏文,鈴木芳夫,73.0,200703010309
6,8,14,ケイアイマイバッハ,牡4,57,吉田隼人,1:47.8,クビ,**,2-2-1-2,39.9,3.6,2,488(-4),,,,[東] 石毛善彦,亀田守弘,,200703010309
7,6,11,スミノバンビーナ,牝4,54,塚田祥雄,1:47.8,ハナ,**,1-1-2-1,39.9,109.7,14,464(+10),,,,[東] 清水美波,長井純一,,200703010309
8,5,8,ブルーアイガー,牡4,57,古川吉洋,1:47.9,1/2,**,15-15-12-12,39.0,20.4,7,452(-6),,,,[西] 武田博,荻伏レーシング・クラブ,,200703010309
9,6,10,ニシノアレックス,牡5,57,菊沢隆徳,1:48.0,1/2,**,13-14-12-12,39.2,9.0,4,512(+2),,,,[東] 手塚貴久,西山茂行,,200703010309
10,7,12,ポートメリヨン,牝6,55,松田大作,1:48.2,1.1/2,**,8-10-12-14,39.4,61.7,12,454(-16),,,,[西] 藤原英昭,下河辺牧場,,200703010309
11,7,13,ジャストスリー,牡4,57,中舘英二,1:48.4,1,**,3-3-2-4,40.4,39.2,11,478(-22),,,,[西] 松永幹夫,佐藤牧場,,200703010309
12,8,15,ツルマルローレル,牡5,54,佐藤聖也,1:48.6,1,**,5-5-2-4,40.6,10.4,5,488(-4),,,,[西] 西園正都,鶴田任男,,200703010309
13,4,6,ミラクルカフェ,牡6,57,田辺裕信,1:48.6,クビ,**,14-13-9-8,40.1,85.3,13,488(-2),,,,[東] 山田要一,西川恭子,,200703010309
14,5,9,ロックリヴァー,牡4,57,津村明秀,1:49.3,4,**,5-7-6-10,40.9,17.3,6,446(-10),,,,[東] 相沢郁,福島徳佑,,200703010309
15,4,7,ファイアーバレー,牡6,57,嘉藤貴行,1:50.0,4,**,8-10-15-15,40.9,294.1,15,462(+8),,,,[東] 的場均,杉岡時治,,200703010309
