着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020201
1,2,4,アイルビーバウンド,牝3,54,北村宏司,1:26.9,,**,5-5,38.0,2.5,1,404(-10),,,,[東] 勢司和浩,サンデーレーシング,500.0,200805020201
2,6,11,コロナドスマイル,牝3,54,吉田隼人,1:26.9,クビ,**,1-1,38.4,63.7,11,460(0),,,,[東] 中川公成,宮川純造,200.0,200805020201
3,5,10,アルコプラータ,牝3,54,川田将雅,1:27.3,2.1/2,**,6-6,38.2,5.8,3,474(0),,,,[東] 松永康利,ＭＳプランニング,130.0,200805020201
4,8,16,メジロフォーナ,牝3,54,田中勝春,1:27.5,1,**,9-9,38.1,7.5,4,500(-6),,,,[東] 栗田博憲,メジロ牧場,75.0,200805020201
5,1,2,サラノコジーン,牝3,53,田中博康,1:27.5,クビ,**,3-3,38.7,4.0,2,468(+6),,,,[東] 相沢郁,神田紘爾,50.0,200805020201
6,3,6,チャームベル,牝3,52,浜中俊,1:28.4,5,**,12-12,38.3,62.7,10,400(0),,,,[東] 中川公成,タマモ,,200805020201
7,2,3,リバーチャーム,牝3,54,吉田豊,1:28.4,ハナ,**,10-10,38.6,43.1,8,488(0),,,,[東] 柴田政人,泉俊二,,200805020201
8,6,12,ディゾンシチー,牝3,54,鮫島良太,1:28.4,ハナ,**,3-3,39.6,109.4,13,442(0),,,,[東] 根本康広,友駿ホースクラブ,,200805020201
9,1,1,パラディフルール,牝3,54,内田博幸,1:28.5,クビ,**,6-6,39.4,10.3,5,458(-4),,,,[東] 勢司和浩,中田和宏,,200805020201
10,4,8,ワイルドファンシー,牝3,54,横山典弘,1:28.9,2.1/2,**,16-16,36.9,24.2,7,488(0),,,,[東] 高橋祥泰,臼田浩義,,200805020201
11,5,9,ナノココロ,牝3,54,柴山雄一,1:29.1,1,**,15-14,38.6,78.4,12,444(0),,,,[東] 伊藤伸一,矢野喜代春,,200805020201
12,7,13,キタサンカレン,牝3,54,勝浦正樹,1:29.9,5,**,6-6,40.8,43.7,9,514(-2),,,,[東] 嶋田功,大野商事,,200805020201
13,3,5,ヒカルカグヤヒメ,牝3,54,後藤浩輝,1:30.1,1.1/2,**,2-2,41.4,22.4,6,482(0),,,,[東] 西塚安夫,高橋光,,200805020201
14,7,14,グランドギフト,牝3,54,戸崎圭太,1:30.7,3.1/2,**,12-13,40.4,219.6,14,416(+2),,,,[東] 清水英克,グランド牧場,,200805020201
15,8,15,ホクレアビーチ,牝3,51,大下智,1:31.7,6,**,14-15,41.0,278.1,16,456(+6),,,,[東] 的場均,萱場博史,,200805020201
16,4,7,ケイジーインパクト,牝3,54,伊藤直人,1:31.8,クビ,**,10-10,42.0,264.0,15,444(0),,,,[東] 南田美知,鹿倉勝爾,,200805020201
