着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010502
1,4,6,ランチボックス,牡2,54,岩田康誠,1:30.9,,**,2-4-5,35.7,1.5,1,494(+6),,,,[西] 浅見秀一,馬場幸夫,500.0,200701010502
2,5,7,アマゾネスバイオ,牝2,54,安藤勝己,1:31.2,2,**,2-2-2,36.2,5.7,3,514(+4),,,,[西] 領家政蔵,バイオ,200.0,200701010502
3,2,2,タマモナイスプレイ,牡2,54,柴山雄一,1:31.3,クビ,**,10-8-3,35.9,5.4,2,472(0),,,,[西] 南井克巳,タマモ,130.0,200701010502
4,5,8,マイネルスカール,牡2,54,秋山真一,1:31.5,1.1/2,**,6-4-6,36.3,70.4,7,464(-4),,,,[西] 中尾秀正,サラブレッドクラブ・ラフィアン,75.0,200701010502
5,4,5,ナリタシャトル,牡2,54,河北通,1:31.5,ハナ,**,6-8-7,36.1,85.3,8,484(+2),,,,[西] 小野幸治,オースミ,50.0,200701010502
6,7,12,クリールトルネード,牡2,54,武幸四郎,1:32.2,4,**,6-2-3,37.1,13.0,4,454(0),,,,[西] 武邦彦,横山修二,,200701010502
7,6,9,ナムラハーン,牡2,54,小林徹弥,1:32.8,3.1/2,**,1-1-1,37.9,41.1,6,486(+12),,,,[西] 福島信晴,奈村信重,,200701010502
8,6,10,イマカツタイガー,牡2,54,藤田伸二,1:33.2,2.1/2,**,2-7-9,37.9,18.7,5,474(+10),,,,[西] 昆貢,今西和雄,,200701010502
9,8,14,メイショウヘディン,牡2,54,津村明秀,1:33.2,ハナ,**,10-8-7,37.8,376.7,13,442(-2),,,,[西] 西橋豊治,松本好雄,,200701010502
10,3,3,ヒシスインガー,牡2,54,菊沢隆徳,1:33.3,1/2,**,10-12-10,37.4,295.9,12,494(-6),,,,[東] 小林常泰,阿部雅一郎,,200701010502
11,7,11,ニシノサンライズ,牡2,54,梶晃啓,1:34.0,4,**,5-11-12,38.5,252.3,11,456(-8),,,,[東] 保田一隆,西山茂行,,200701010502
12,3,4,ドリームオブワイ,牡2,54,伊藤直人,1:34.2,1.1/4,**,13-12-12,38.3,227.1,10,414(-6),,,,[東] 山田要一,湯澤寛,,200701010502
13,8,13,イントラストミー,牝2,54,勝浦正樹,1:35.4,7,**,6-4-10,40.2,152.7,9,446(-2),,,,[東] 西塚安夫,松尾正,,200701010502
除,1,1,アラマサロビンソン,牝2,54,四位洋文,,,**,,,---,,454(+10),,,,[東] 阿部新生,アラキファーム,,200701010502
