着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020802
1,3,4,ラヴィンライフ,牡2,55,長谷川浩,1:51.4,,**,5-3-3-3,37.0,15.7,6,468(+2),,,,[西] 武宏平,サンデーレーシング,500.0,200801020802
2,2,2,ウインスカイハイ,牡2,55,古川吉洋,1:51.6,1.1/2,**,1-1-1-1,37.5,3.5,2,472(+6),,,,[西] 山内研二,ウイン,200.0,200801020802
3,3,3,ロイヤルクリッパー,牝2,54,中舘英二,1:51.9,1.3/4,**,2-2-2-2,37.7,7.6,5,460(-12),,,,[西] 清水出美,社台レースホース,130.0,200801020802
4,8,14,フィーリングトーン,牝2,54,菊沢隆徳,1:52.1,1.1/2,**,11-10-11-11,36.9,81.5,10,466(+8),,,,[西] 松田博資,社台レースホース,75.0,200801020802
5,7,11,セイカプレスト,牡2,55,斉藤正弘,1:52.1,ハナ,**,13-13-12-9,36.6,198.7,14,434(+2),,,,[東] 相沢郁,久米大,50.0,200801020802
6,8,13,マイネルプロートス,牡2,55,津村明秀,1:52.3,3/4,**,4-5-3-5,37.8,5.5,3,484(0),,,,[西] 加用正,サラブレッドクラブ・ラフィアン,,200801020802
7,5,7,ワンポイントベル,牡2,55,藤岡佑介,1:52.3,ハナ,**,7-7-7-6,37.5,7.0,4,494(0),,,,[東] 石毛善彦,泉俊二,,200801020802
8,4,6,アムールマルルー,牡2,55,藤田伸二,1:52.3,アタマ,**,7-7-6-6,37.6,3.2,1,500(+2),,,,[東] 藤沢和雄,山本英俊,,200801020802
9,5,8,ザバトルビジョウブ,牡2,52,丸田恭介,1:52.3,クビ,**,2-3-3-3,37.8,30.7,9,442(-10),,,,[西] 梅田智之,宮川秋信,,200801020802
10,6,10,テンシノザール,牡2,55,大野拓弥,1:52.4,1/2,**,11-10-10-8,37.5,176.9,11,502(-4),,,,[西] 谷潔,杉谷枡夫,,200801020802
11,1,1,ワールドレデー,牝2,53,北村友一,1:54.1,大,**,14-14-13-13,38.1,26.3,8,494(0),,,,[西] 池添兼雄,本間茂,,200801020802
12,7,12,ハリケンフリゲイト,牡2,52,荻野琢真,1:54.3,1.1/4,**,9-7-7-9,39.5,184.4,12,434(+14),,,,[西] 羽月友彦,小川洋,,200801020802
13,4,5,ヤラマイカ,牡2,55,田辺裕信,1:54.7,2.1/2,**,5-5-7-11,39.9,191.1,13,494(+4),,,,[東] 浅野洋一,内藤好江,,200801020802
中,6,9,サトノミラクル,牡2,54,的場勇人,,,**,9-10,,25.7,7,474(0),,,,[東] 的場均,里見治,,200801020802
