着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030207
1,3,6,トーセントゥルー,牡4,57,後藤浩輝,1:54.7,,**,3-2-2-2,39.1,2.5,1,474(+6),,,,[東] 後藤由之,島川隆哉,740.0,200806030207
2,7,14,ヤクモキャット,牡5,57,吉田豊,1:55.0,2,**,14-14-12-10,37.8,25.4,6,456(-4),,,,[東] 阿部新生,山崎牧場,300.0,200806030207
3,3,5,ロックザキャスバ,牡4,57,柴田善臣,1:55.1,クビ,**,6-6-3-3,39.4,3.1,2,488(-2),,,,[東] 萩原清,高瀬真尚,190.0,200806030207
4,4,7,カオリエスペランサ,牡6,57,津村明秀,1:55.5,2.1/2,**,8-8-5-5,39.4,22.3,5,550(+2),,,,[東] 武市康男,川畑隆司,110.0,200806030207
5,8,16,ヒシポラリス,牡4,56,田中博康,1:55.7,1.1/4,**,2-1-1-1,40.2,4.9,3,500(-10),,,,[東] 手塚貴久,阿部雅一郎,74.0,200806030207
6,1,2,サクラオールイン,牡5,57,田中勝春,1:56.1,2.1/2,**,16-16-14-12,38.7,48.8,10,486(-4),,,,[東] 小島太,さくらコマース,,200806030207
7,5,9,デュークトーゴー,牡5,57,大庭和弥,1:56.2,クビ,**,8-9-9-8,39.6,142.5,12,484(0),,,,[東] 小西一男,西川隆士,,200806030207
8,7,13,バーニングラブ,牝4,55,北村宏司,1:56.3,1/2,**,11-11-10-10,39.5,173.2,14,424(+4),,,,[東] 蛯名信広,グランド牧場,,200806030207
9,2,4,マチカネアオイ,牝5,55,村田一誠,1:56.9,3.1/2,**,3-4-5-5,40.7,10.2,4,472(-2),,,,[東] 尾形充弘,細川益男,,200806030207
10,1,1,チノハテマデモ,牝4,55,高山太郎,1:57.0,3/4,**,1-3-7-7,40.7,41.9,9,492(-4),,,,[東] 佐藤全弘,北所直人,,200806030207
11,4,8,ノボタイタン,牡4,57,横山義行,1:57.0,ハナ,**,7-7-3-4,41.2,76.6,11,496(-8),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200806030207
12,6,11,ナカノシマブルース,牡4,57,蛯名正義,1:57.1,3/4,**,10-10-8-8,40.7,26.4,7,516(+5),,,,[東] 藤原辰雄,加藤信之,,200806030207
13,5,10,クリノトレジャー,牡4,57,大野拓弥,1:57.9,5,**,11-11-12-13,40.6,242.0,15,496(0),,,,[東] 石毛善彦,栗本博晴,,200806030207
14,6,12,シルクフラッグ,牡5,57,南田雅昭,1:57.9,ハナ,**,13-13-14-14,40.5,530.6,16,486(+2),,,,[東] 南田美知,シルク,,200806030207
15,8,15,キングブライト,牡4,57,江田照男,1:58.9,6,**,15-15-16-16,40.5,167.9,13,472(-8),,,,[東] 田子冬樹,浅野恭秀,,200806030207
16,2,3,リングオブケリー,牝4,55,今野忠成,1:59.1,1.1/2,**,3-4-11-15,42.1,35.1,8,476(+6),,,,[東] 勢司和浩,グレイドレーシング組合,,200806030207
