着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010111
1,2,2,ブルーレパード,牡5,57,安藤勝己,1:45.1,,**,1-1-1-1,38.5,3.9,1,480(-10),,,,[西] 小崎憲,青木基秀,1510.8,200801010111
2,6,9,トウショウアタック,牡6,57,松田大作,1:45.3,1,**,6-6-4-4,38.1,47.6,8,472(0),,,,[東] 保田一隆,トウショウ産業,598.8,200801010111
3,7,10,マドンナブラボー,牝5,55,柴原央明,1:45.6,2,**,2-2-2-2,38.9,85.3,13,466(+2),,,,[西] 新川恵,宮内牧場,374.4,200801010111
4,4,5,ウォータークルーズ,牡5,57,古川吉洋,1:45.6,クビ,**,9-9-9-6,37.9,57.2,11,464(+4),,,,[西] 田所秀孝,山岡正人,220.0,200801010111
5,1,1,ストームタイガー,牡6,57,池添謙一,1:45.9,1.3/4,**,2-4-3-3,38.9,4.9,3,468(+2),,,,[東] 田村康仁,吉田照哉,148.0,200801010111
6,7,11,マルブツブラボー,牡7,57,秋山真一,1:46.2,1.3/4,**,10-10-11-7,38.0,16.2,7,432(-6),,,,[西] 加用正,大澤毅,,200801010111
7,4,4,オーキッドコート,牡5,57,小林徹弥,1:46.3,1/2,**,7-7-7-5,38.7,51.7,9,466(+12),,,,[西] 目野哲也,川上哲司,,200801010111
8,5,7,エプソムボス,牡7,57,大野拓弥,1:47.1,5,**,12-12-12-9,38.7,53.9,10,514(-20),,,,[東] 石栗龍彦,ジャパン・ホースマン・クラブ,,200801010111
9,3,3,ヘイアンルモンド,牡5,57,四位洋文,1:47.2,1/2,**,11-10-10-9,39.2,5.5,4,512(-6),,,,[東] 松山康久,荻原昭二,,200801010111
10,6,8,ランキング,牡5,57,藤田伸二,1:48.3,7,**,7-7-7-7,40.7,4.9,2,480(-2),,,,[東] 嶋田功,塩入通之,,200801010111
11,8,13,アウトオブサイト,セ6,57,長谷川浩,1:49.4,7,**,2-2-6-9,42.0,65.1,12,456(-8),,,,[西] 北出成人,前田幸治,,200801010111
12,8,12,フェラーリセブン,牡5,57,三浦皇成,1:50.2,5,**,2-4-4-12,42.9,11.7,6,474(-12),,,,[東] 藤沢和雄,市川義美,,200801010111
中,5,6,ヤマビコ,牝4,55,横山典弘,,,**,12-12-12,,6.4,5,504(-4),,,,[東] 小桧山悟,江川伸夫,,200801010111
