着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020701
1,7,12,アイファーチヨオー,牡3,55,鮫島良太,1:19.9,,**,1-1,38.2,9.3,4,472(-16),,,,[東] 小島茂之,中島稔,500.0,200705020701
2,4,5,サルバドールボス,牡3,56,松岡正海,1:20.1,1.1/4,**,2-2,38.1,2.8,1,502(-6),,,,[東] 斎藤宏,則武輝一,200.0,200705020701
3,6,9,イーサンラヴ,牝3,54,内田博幸,1:20.2,1/2,**,2-2,38.3,3.0,2,442(+12),,,,[東] 高橋裕,国本勇,130.0,200705020701
4,1,1,ダイワデリンジャー,牡3,56,武士沢友,1:21.4,7,**,9-8,38.1,15.3,5,446(-8),,,,[東] 中野渡清,大城敬三,75.0,200705020701
5,8,14,アリマフェニックス,牡3,56,蛯名正義,1:21.5,クビ,**,13-10,38.0,5.1,3,518(+10),,,,[東] 加藤和宏,有馬博文,50.0,200705020701
6,5,7,リアルファンタジー,牝3,54,勝浦正樹,1:21.5,クビ,**,5-6,38.3,71.8,11,460(+12),,,,[東] 水野貴広,グランド牧場,,200705020701
7,5,8,オレノウマ,牡3,56,田中勝春,1:21.7,1.1/4,**,4-4,39.4,24.2,7,478(0),,,,[東] 矢野進,小田切有一,,200705020701
8,2,2,ブライティアレナ,牝3,53,大野拓弥,1:21.7,クビ,**,9-13,38.1,130.6,13,464(-4),,,,[東] 的場均,小林昌志,,200705020701
9,7,11,バトルソニック,牡3,56,石神深一,1:21.9,1,**,13-14,38.1,71.5,10,446(+6),,,,[東] 佐藤吉勝,宮川秋信,,200705020701
10,3,4,アルファスマイル,牝3,54,中谷雄太,1:22.0,1/2,**,5-5,39.0,426.4,14,404(-8),,,,[東] 西塚安夫,貴悦,,200705020701
11,8,13,シャインウッキー,牝3,54,後藤浩輝,1:22.4,2.1/2,**,9-10,38.9,20.1,6,440(+2),,,,[東] 根本康広,皆川博文,,200705020701
12,4,6,ヤマノフェロー,牡3,56,秋山真一,1:22.5,クビ,**,5-8,39.2,55.2,9,544(-4),,,,[東] 加賀武見,澤村敏雄,,200705020701
13,6,10,シーズンインザサン,牝3,54,吉田豊,1:22.7,1.1/2,**,5-6,39.5,98.1,12,458(-2),,,,[東] 高木登,高木競走馬育成牧場,,200705020701
14,3,3,ベニノユカ,牝3,54,五十嵐雄,1:22.8,1/2,**,9-10,39.4,24.2,8,426(0),,,,[東] 秋山雅一,紅谷,,200705020701
