着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010804
1,1,2,デザフィオ,牡3,56,武豊,1:25.3,,**,13-12,35.8,1.7,1,454(+4),,,,[東] 堀井雅広,ターフ・スポート,500.0,200705010804
2,3,6,レオテンリュウ,牡3,55,大野拓弥,1:25.3,クビ,**,4-3,37.0,8.5,3,534(-10),,,,[東] 杉浦宏昭,レオ,200.0,200705010804
3,2,3,プラネタリーリング,牡3,56,後藤浩輝,1:25.4,3/4,**,8-3,37.0,15.6,6,486(+6),,,,[東] 鈴木伸尋,池谷誠一,130.0,200705010804
4,8,15,エアルーア,牝3,54,加藤士津,1:25.5,クビ,**,4-8,36.6,11.5,4,416(-6),,,,[東] 加藤和宏,ラッキーフィールド,75.0,200705010804
5,6,11,フィギュアダンス,牝3,53,津村明秀,1:25.8,1.3/4,**,7-6,37.2,53.6,9,446(-2),,,,[東] 坂本勝美,栗嶋豊明,50.0,200705010804
6,7,14,スイートプラド,牝3,54,北村宏司,1:25.9,1/2,**,15-15,36.1,41.2,8,512(-18),,,,[東] 古賀慎明,シンボリ牧場,,200705010804
7,4,8,ヤワタゴールド,牡3,56,勝浦正樹,1:26.1,1,**,1-1,38.1,59.0,10,458(-8),,,,[東] 高橋裕,平岩健一,,200705010804
8,7,13,メタリック,牡3,55,吉田隼人,1:26.1,クビ,**,8-10,37.0,12.9,5,452(-10),,,,[東] 手塚貴久,ターフ・スポート,,200705010804
9,6,12,トモティフレンディ,牡3,56,横山典弘,1:26.9,5,**,4-6,38.3,6.0,2,446(-2),,,,[東] 伊藤正徳,廣崎智子,,200705010804
10,4,7,ビクトリアスチアー,牝3,54,池添謙一,1:27.0,クビ,**,12-12,37.5,346.0,14,420(0),,,,[東] 山田要一,日進牧場,,200705010804
11,8,16,ショウナンカスカド,牡3,56,蛯名正義,1:27.0,クビ,**,11-11,37.6,159.2,12,434(-6),,,,[東] 栗田博憲,国本哲秀,,200705010804
12,5,9,コレクトスライサー,牝3,54,柴山雄一,1:27.1,3/4,**,8-8,38.2,404.3,15,438(0),,,,[東] 奥平雅士,田中昇,,200705010804
13,3,5,カリズマウイッシュ,セ3,56,武士沢友,1:27.1,ハナ,**,13-14,37.5,427.9,16,460(+10),,,,[東] 菅原泰夫,篠木俊二,,200705010804
14,2,4,スズマリナー,牡3,56,ペリエ,1:27.6,3,**,2-2,39.4,18.3,7,464(+4),,,,[東] 高橋裕,小紫芳夫,,200705010804
15,5,10,ギガワンダー,牡3,56,村田一誠,1:28.3,4,**,3-5,39.8,145.5,11,474(-4),,,,[東] 本間忍,キャロットファーム,,200705010804
16,1,1,ミヤギノキャット,牝3,51,田中博康,1:29.4,7,**,16-16,37.9,335.5,13,418(+2),,,,[東] 大和田稔,菅原光博,,200705010804
