着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020104
1,8,14,ダイワモナーク,牡3,56,武士沢友,1:48.4,,**,2-2-2-2,39.7,4.0,2,478(0),,,,[東] 中野渡清,大城敬三,500.0,200703020104
2,8,15,キングガイア,牡3,54,田中勝春,1:48.9,3,**,1-1-1-1,40.3,6.5,4,504(-8),,,,[東] 増沢末夫,菅原史博,200.0,200703020104
3,3,4,ユミ,牝3,54,小野次郎,1:49.1,1.1/4,**,13-11-12-12,39.1,35.5,9,452(-6),,,,[東] 水野貴広,中田和宏,130.0,200703020104
4,2,3,ニューチャプター,牡3,56,村田一誠,1:49.5,2.1/2,**,3-3-3-4,40.5,5.8,3,534(-12),,,,[東] 武藤善則,田中昇,75.0,200703020104
5,4,7,クリアーキセキ,牡3,56,小林淳一,1:49.5,ハナ,**,7-6-5-4,40.2,16.3,6,488(-6),,,,[東] 斎藤誠,石井與四郎,50.0,200703020104
6,7,12,マケテタマルカ,牡3,56,松岡正海,1:49.5,ハナ,**,11-11-10-4,39.9,3.1,1,506(-10),,,,[東] 古賀史生,木下秀一,,200703020104
7,7,13,マイダーリング,牝3,54,石橋脩,1:49.7,1,**,3-3-3-3,40.8,39.1,11,476(+8),,,,[東] 相沢郁,堀越毅一,,200703020104
8,5,9,ニシノシンワ,牝3,54,安藤光彰,1:50.0,1.3/4,**,9-9-10-10,40.3,61.6,13,436(0),,,,[東] 清水英克,西山茂行,,200703020104
9,6,11,ゾルトンワージ,牡3,56,田中剛,1:50.2,1,**,11-9-8-7,40.7,154.9,15,470(+10),,,,[東] 岩戸孝樹,山下新一,,200703020104
10,6,10,ワシントンハイツ,牡3,56,後藤浩輝,1:50.3,3/4,**,9-11-13-12,40.1,11.5,5,466(+8),,,,[東] 佐々木亜,ダイリン,,200703020104
11,3,5,ゲンパチゴールド,牡3,56,蛯名正義,1:50.5,1.1/2,**,14-14-14-14,40.0,37.0,10,464(+2),,,,[東] 中川公成,平野武志,,200703020104
12,4,6,サクラアムール,牝3,54,田辺裕信,1:51.0,3,**,3-6-5-8,41.6,26.6,8,474(-6),,,,[東] 久保田貴,さくらコマース,,200703020104
13,5,8,タケイチバン,牡3,56,大庭和弥,1:51.6,3.1/2,**,7-8-8-10,42.1,99.8,14,498(-14),,,,[東] 岩城博俊,大湯幸栄,,200703020104
14,1,1,スガノグローリアス,牡3,56,岩部純二,1:51.7,1/2,**,3-3-5-8,42.4,54.3,12,462(+6),,,,[東] 松永康利,菅原光太郎,,200703020104
15,2,2,トップオブボス,牡3,53,的場勇人,1:53.3,10,**,15-15-15-15,40.7,26.2,7,484(-10),,,,[東] 伊藤伸一,横瀬兼二,,200703020104
