着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030709
1,6,7,ゴールデンダリア,牡3,56,田中勝春,1:50.1,,**,8-10-8-7,34.3,1.5,1,464(-4),,,,[東] 二ノ宮敬,田中由子,1025.9,200706030709
2,7,8,プラテアード,牡3,56,北村宏司,1:50.3,1,**,3-3-3-2,34.9,6.4,2,512(-2),,,,[東] 藤沢和雄,キャロットファーム,407.4,200706030709
3,1,1,ダブルヒーロー,牡3,56,吉田豊,1:50.4,3/4,**,1-1-1-1,35.1,43.6,9,514(0),,,,[東] 斎藤宏,小川弘,253.7,200706030709
4,6,6,コスモフリーダム,牡3,56,勝浦正樹,1:50.6,1.1/2,**,8-7-8-7,34.8,121.5,10,500(+14),,,,[東] 中野隆良,ビッグレッドファーム,150.0,200706030709
5,8,10,ベルモントルパン,牡3,56,穂苅寿彦,1:50.7,1/2,**,4-5-4-7,35.1,30.5,6,466(+8),,,,[東] 和田正道,ベルモントファーム,100.0,200706030709
6,5,5,チャームウィーク,牝3,54,江田照男,1:50.7,ハナ,**,7-7-8-10,34.8,31.0,7,500(-2),,,,[東] 清水英克,タマモ,,200706030709
7,3,3,オペラブラーボ,牡3,56,蛯名正義,1:50.8,1/2,**,2-2-2-2,35.5,12.0,4,418(+2),,,,[東] 久保田貴,草間庸文,,200706030709
8,4,4,マイネルグラシュー,牡3,56,菊沢隆徳,1:51.0,1,**,4-5-4-5,35.4,32.4,8,462(-6),,,,[東] 古賀慎明,サラブレッドクラブ・ラフィアン,,200706030709
9,7,9,キングオブロマネ,牡3,56,松岡正海,1:51.0,クビ,**,8-7-4-4,35.5,6.7,3,498(0),,,,[東] 本郷一彦,嶋田賢,,200706030709
10,8,11,マイネルハーバード,牡3,56,武士沢友,1:51.0,ハナ,**,11-11-11-11,34.7,142.3,11,438(0),,,,[東] 斎藤誠,サラブレッドクラブ・ラフィアン,,200706030709
11,2,2,ポパイザセーラマン,牡3,56,和田竜二,1:51.1,1/2,**,4-3-4-5,35.6,18.3,5,504(+18),,,,[東] 堀宣行,ターフ・スポート,,200706030709
