着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010411
1,8,16,タイセイアトム,牡5,54,吉田豊,1:10.4,,**,1-1,37.3,8.7,3,536(0),,,,[西] 矢作芳人,田中成奉,3960.9,200806010411
2,4,7,スリーアベニュー,牡6,56,武幸四郎,1:10.7,2,**,12-11,36.6,3.3,1,510(-10),,,,[西] 小野幸治,永井商事,1617.4,200806010411
3,6,12,シアトルバローズ,牡5,54,後藤浩輝,1:10.8,クビ,**,6-4,37.3,16.5,8,454(+2),,,,[西] 武田博,猪熊広次,988.7,200806010411
4,7,14,マイネルアルビオン,牡6,54,蛯名正義,1:11.0,1.1/4,**,6-7,37.5,20.5,10,548(+4),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,590.0,200806010411
5,4,8,トーセンザオー,牡8,55,柴田善臣,1:11.0,クビ,**,8-8,37.2,22.9,11,458(-8),,,,[西] 飯田雄三,島川隆哉,390.0,200806010411
6,2,4,ベルモントサンダー,牡7,55,石崎駿,1:11.0,アタマ,**,15-14,36.7,10.9,6,506(-6),,,,[地] 出川克己,ベルモントファーム,,200806010411
7,5,10,ワキノカイザー,牡8,55,吉田隼人,1:11.1,クビ,**,8-8,37.3,20.4,9,446(-4),,,,[西] 音無秀孝,脇山良之,,200806010411
8,1,1,プリサイスマシーン,牡9,59,横山典弘,1:11.2,1/2,**,5-4,37.8,9.4,5,486(+2),,,,[東] 萩原清,池谷誠一,,200806010411
9,7,13,ニシノコンサフォス,牡8,57,和田竜二,1:11.4,1.1/2,**,2-2,38.2,6.8,2,542(-2),,,,[西] 宮本博,西山茂行,,200806010411
10,1,2,メイショウシャフト,牡5,55,勝浦正樹,1:11.4,ハナ,**,8-8,37.7,24.5,12,526(-2),,,,[西] 高橋成忠,松本好雄,,200806010411
11,6,11,コパノフウジン,牡6,55,北村宏司,1:11.5,1/2,**,2-2,38.3,43.8,14,472(-2),,,,[西] 宮徹,小林祥晃,,200806010411
12,5,9,フリートアピール,牡6,51,内田博幸,1:11.7,1.1/2,**,12-14,37.6,33.2,13,516(-2),,,,[地] 月岡健二,吉田俊介,,200806010411
13,2,3,ノボトゥルー,牡12,56,村上忍,1:11.7,ハナ,**,15-16,37.3,103.3,16,458(0),,,,[西] 森秀行,ＬＳ．Ｍ,,200806010411
14,3,6,ヤマノルドルフ,牡7,55,松岡正海,1:12.0,1.3/4,**,11-11,38.0,16.1,7,592(+2),,,,[東] 相沢郁,澤村敏雄,,200806010411
15,3,5,アンバージャック,牡5,56,江田照男,1:12.1,クビ,**,12-11,38.0,59.9,15,526(+4),,,,[東] 中野隆良,日進牧場,,200806010411
16,8,15,トウショウギア,牡8,58.5,田中勝春,1:12.6,3,**,2-4,39.4,8.9,4,520(+2),,,,[東] 池上昌弘,トウショウ産業,,200806010411
