着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030405
1,4,7,シャトルタテヤマ,牝4,55,中村将之,1:09.2,,**,1-1,35.1,2.7,1,484(+2),,,,[西] 安田伊佐,辻幸雄,730.0,200803030405
2,6,12,クレイジーラブ,牝3,54,石橋脩,1:09.2,クビ,**,3-3,34.8,12.6,6,490(-4),,,,[東] 松山康久,タイヘイ牧場,290.0,200803030405
3,4,8,エフテーララーヤ,牝4,55,田辺裕信,1:09.3,1/2,**,6-5,34.8,12.1,5,450(-8),,,,[東] 西塚安夫,深野茂雄,180.0,200803030405
4,1,2,ファンタジックキー,牝3,54,丹内祐次,1:09.4,クビ,**,6-5,34.9,120.6,12,484(+2),,,,[東] 清水英克,グランド牧場,110.0,200803030405
5,2,3,ピンクバーディー,牝3,54,大庭和弥,1:09.4,クビ,**,12-7,34.7,32.9,8,488(+2),,,,[東] 高橋裕,アラキファーム,73.0,200803030405
6,8,16,ストラテジー,牝4,55,中舘英二,1:09.5,1/2,**,2-2,35.3,2.9,2,494(+6),,,,[西] 中竹和也,ノースヒルズマネジメント,,200803030405
7,1,1,メイクユーハッピー,牝4,55,津村明秀,1:09.7,1.1/4,**,15-10,34.8,66.9,9,484(+4),,,,[東] 高橋裕,岡田牧雄,,200803030405
8,5,9,シーディドアラバイ,牝4,55,菊沢隆徳,1:09.8,3/4,**,12-10,35.0,8.4,4,446(0),,,,[東] 栗田博憲,齊藤四方司,,200803030405
9,2,4,リザルト,牝3,51,宮崎北斗,1:09.9,3/4,**,3-3,35.5,191.7,16,436(+12),,,,[東] 高市圭二,山本武司,,200803030405
10,3,6,タイキティアラ,牝5,52,千葉直人,1:10.0,1/2,**,6-10,35.5,134.7,13,420(+12),,,,[東] 後藤由之,大樹ファーム,,200803030405
11,5,10,ピエネヴェーレ,牝4,54,藤岡康太,1:10.1,3/4,**,12-10,35.3,28.9,7,470(+4),,,,[東] 小笠倫弘,グリーンファーム,,200803030405
12,3,5,ブリリアントマリー,牝3,54,中谷雄太,1:10.2,1/2,**,6-14,35.7,88.2,11,416(+4),,,,[東] 佐々木亜,ディアレスト,,200803030405
13,6,11,コスモビット,牝3,54,大野拓弥,1:10.7,3,**,16-15,35.4,151.9,14,474(+10),,,,[東] 松山将樹,ビッグレッドファーム,,200803030405
14,7,14,ランラン,牝3,54,安藤光彰,1:11.1,2.1/2,**,6-7,36.6,8.4,3,444(-2),,,,[西] 田所清広,澤洋,,200803030405
15,7,13,スイートグラーツ,牝3,53,田中博康,1:11.7,3.1/2,**,6-7,37.2,83.1,10,418(-2),,,,[東] 高橋祥泰,和田啓子,,200803030405
16,8,15,ラベルフィーユ,牝3,51,丸田恭介,1:14.8,大,**,3-16,40.5,191.4,15,448(+23),,,,[東] 粕谷昌央,飯田政子,,200803030405
