着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020811
1,1,1,サーキットレディ,牝3,53,芹沢純一,1:09.8,,**,1-1,35.7,13.8,5,492(-2),,,,[東] 二ノ宮敬,飯田政子,1518.5,200701020811
2,8,16,クィーンマルトク,牝5,55,梶晃啓,1:10.3,3,**,2-3,36.0,8.6,4,462(0),,,,[西] 梅田康雄,高浦正雄,601.0,200701020811
3,2,4,ブルーミングスノー,牝4,55,柴原央明,1:10.3,ハナ,**,4-4,35.7,23.5,11,440(-4),,,,[西] 音無秀孝,社台レースホース,375.5,200701020811
4,7,13,シャトルタテヤマ,牝3,53,川島信二,1:10.3,ハナ,**,2-2,36.0,13.9,6,474(-6),,,,[西] 安田伊佐,辻幸雄,220.0,200701020811
5,7,14,フサイチバルドル,牡6,57,勝浦正樹,1:10.4,クビ,**,14-14,35.1,22.0,10,502(0),,,,[東] 古賀史生,関口房朗,148.0,200701020811
6,1,2,テンザンアモーレ,牝5,55,千田輝彦,1:10.4,クビ,**,4-4,35.8,20.2,9,460(-4),,,,[西] 藤原英昭,平野澄江,,200701020811
7,3,5,ポートジェネラル,牡4,57,津村明秀,1:10.5,3/4,**,11-7,35.4,40.8,12,490(+2),,,,[西] 西園正都,水戸眞知子,,200701020811
8,6,12,ピエナビーナス,牝3,53,古川吉洋,1:10.6,クビ,**,11-14,35.6,4.7,2,450(-10),,,,[西] 南井克巳,本谷兼三,,200701020811
9,2,3,アグネスレプトン,牡6,57,菊沢隆徳,1:10.8,1.1/4,**,14-11,35.6,46.7,14,474(+10),,,,[西] 長浜博之,渡辺孝男,,200701020811
10,6,11,ナチュラルメイク,牝5,55,柴山雄一,1:10.8,クビ,**,14-16,35.5,17.8,8,460(+6),,,,[東] 加藤征弘,臼田浩義,,200701020811
11,4,7,ミスターケビン,牡5,57,北村宏司,1:11.2,2.1/2,**,8-7,36.4,3.3,1,474(+6),,,,[東] 藤沢和雄,山本英俊,,200701020811
12,5,10,ワイルドソニック,牡5,57,丸田恭介,1:11.3,3/4,**,11-11,36.3,41.3,13,508(-6),,,,[東] 国枝栄,細谷典幸,,200701020811
13,4,8,サクラプログレス,牡6,57,小島太一,1:11.4,1/2,**,8-11,36.6,13.9,7,486(-2),,,,[東] 小島太,さくらコマース,,200701020811
14,5,9,テイエムポイント,牡6,57,草野太郎,1:11.6,1,**,4-6,37.0,165.7,16,506(+30),,,,[西] 羽月友彦,竹園正繼,,200701020811
15,8,15,ヤマトサクセス,牡7,57,伊藤直人,1:11.8,1.1/2,**,4-7,37.2,98.9,15,496(-2),,,,[西] 田中章博,坂東まさ子,,200701020811
16,3,6,センターバシレウス,牡5,57,藤田伸二,1:12.2,2.1/2,**,8-7,37.3,7.8,3,494(+2),,,,[西] 梅田智之,中野優,,200701020811
