着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050201
1,7,8,ステルスワン,牡2,55,後藤浩輝,1:21.0,,**,2-2,38.2,2.8,2,472(-2),,,,[東] 堀井雅広,長谷川光司,500.0,200705050201
2,3,3,エリザベススイート,牝2,54,柴田善臣,1:21.0,クビ,**,9-7,37.4,25.6,7,442(+4),,,,[東] 加賀武見,吉田昭一,200.0,200705050201
3,5,5,デュークレジェンド,牡2,55,横山典弘,1:21.2,1.1/2,**,10-10,37.1,6.4,3,462(+16),,,,[東] 後藤由之,富士開発,130.0,200705050201
4,1,1,ヴァルドルフ,牡2,55,蛯名正義,1:21.3,クビ,**,5-5,38.1,2.1,1,430(-12),,,,[東] 佐藤吉勝,片山博志,75.0,200705050201
5,8,10,ザドリームジュエル,牝2,54,小林淳一,1:21.8,3,**,5-5,38.6,204.0,10,486(+6),,,,[東] 松永康利,平本敏夫,50.0,200705050201
6,7,7,カシノジュリア,牝2,54,吉田隼人,1:22.5,4,**,8-7,38.9,116.6,9,454(+6),,,,[東] 天間昭一,柏木務,,200705050201
7,2,2,ローレルウェンス,牡2,55,勝浦正樹,1:22.6,3/4,**,3-3,39.6,22.6,6,462(0),,,,[東] 菊川正達,ローレルレーシング,,200705050201
8,6,6,フランコフォニー,牡2,55,武士沢友,1:22.7,クビ,**,3-3,39.8,18.1,5,508(-2),,,,[東] 戸田博文,社台レースホース,,200705050201
9,4,4,フォギーボトム,牝2,54,田中勝春,1:23.3,3.1/2,**,1-1,40.6,9.9,4,440(0),,,,[東] 嶋田功,渡邊隆,,200705050201
10,8,9,バイエンブルク,牝2,54,北村宏司,1:25.5,大,**,5-7,41.9,66.3,8,450(+4),,,,[東] 加藤和宏,居城要,,200705050201
