着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050712
1,7,13,ミルクトーレル,牝3,54,藤田伸二,1:22.8,,**,12-12,33.4,4.9,3,498(+4),,,,[西] 昆貢,宮原廣伸,1524.1,200705050712
2,8,18,パパラチア,牝4,55,後藤浩輝,1:22.9,3/4,**,7-7,33.9,16.6,7,470(+4),,,,[西] 領家政蔵,榊原源一郎,602.6,200705050712
3,4,8,ナチュラルメイク,牝5,55,ペリエ,1:23.0,1/2,**,5-3,34.1,31.1,9,460(0),,,,[東] 加藤征弘,臼田浩義,376.3,200705050712
4,2,3,ポンテペルレ,牝5,55,内田博幸,1:23.1,3/4,**,3-3,34.2,4.7,2,472(-8),,,,[東] 小笠倫弘,グリーンファーム,220.0,200705050712
5,8,17,サララ,牝5,55,勝浦正樹,1:23.1,ハナ,**,16-16,33.5,5.8,4,460(-2),,,,[東] 本間忍,高瀬真尚,148.0,200705050712
6,1,1,ウインアンジェラス,牝3,54,武豊,1:23.2,クビ,**,1-2,34.5,3.9,1,474(-4),,,,[東] 鈴木伸尋,ウイン,,200705050712
7,5,10,ノーザンスター,牝6,55,大庭和弥,1:23.3,1/2,**,9-8,34.2,25.4,8,486(-4),,,,[東] 石栗龍彦,ターフ・スポート,,200705050712
8,8,16,アクロスザヘイブン,牝4,55,松岡正海,1:23.3,ハナ,**,9-8,34.2,11.4,5,472(+6),,,,[東] 中野隆良,社台レースホース,,200705050712
9,2,4,シベリアンクラシカ,牝3,54,田中勝春,1:23.3,クビ,**,2-1,34.6,11.6,6,506(0),,,,[東] 手塚貴久,藤田与志男,,200705050712
10,6,11,コスモスカイライン,牝4,55,吉田隼人,1:23.3,ハナ,**,7-8,34.2,101.9,14,428(+4),,,,[東] 矢野進,ビッグレッドファーム,,200705050712
11,1,2,クイックセイコー,牝5,55,柴田善臣,1:23.4,3/4,**,9-8,34.3,64.1,11,460(+6),,,,[東] 鈴木康弘,竹國弘,,200705050712
12,7,14,アドマイヤカンナ,牝4,55,岩田康誠,1:23.4,ハナ,**,15-12,34.0,36.7,10,432(-6),,,,[西] 橋田満,近藤利一,,200705050712
13,3,6,ハイビスカス,牝5,55,蛯名正義,1:23.4,アタマ,**,16-16,33.7,66.9,12,486(0),,,,[東] 和田正道,荒井壽明,,200705050712
14,4,7,エレアシチー,牝6,55,福永祐一,1:23.5,クビ,**,16-16,33.9,105.3,15,456(-2),,,,[東] 萱野浩二,友駿ホースクラブ,,200705050712
15,3,5,ステキナブロンコ,牝7,55,小林淳一,1:23.6,1/2,**,14-12,34.2,129.4,17,478(+2),,,,[東] 鈴木勝美,牧畠清久,,200705050712
16,5,9,ピアニスト,牝6,55,木幡初広,1:23.8,1.1/2,**,13-15,34.3,270.0,18,422(-6),,,,[東] 矢野進,小田切有一,,200705050712
17,6,12,オオヒメ,牝3,54,柄崎将寿,1:23.9,1/2,**,3-3,35.0,118.9,16,508(+6),,,,[東] 柄崎孝,武田豊文,,200705050712
18,7,15,ミキノモナコ,牝3,54,武士沢友,1:24.1,1.1/2,**,5-3,35.2,67.5,13,452(-8),,,,[東] 保田一隆,谷口久和,,200705050712
