着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010112
1,4,7,アルバレスト,牡5,57,ルメール,1:25.1,,**,13-12,36.5,3.1,1,476(0),,,,[東] 久保田貴,吉田勝己,1050.0,200705010112
2,5,9,スパーブスピリット,牡4,56,北村宏司,1:25.4,2,**,1-1,37.9,34.6,10,480(0),,,,[東] 坂本勝美,みの商事,420.0,200705010112
3,8,15,メジロファルカル,牡4,56,安藤勝己,1:25.7,1.3/4,**,6-6,37.6,19.6,8,514(+10),,,,[東] 栗田博憲,メジロ商事,260.0,200705010112
4,6,12,リワードパットン,牡6,57,勝浦正樹,1:25.8,1/2,**,5-3,38.0,3.4,2,470(-4),,,,[東] 藤原辰雄,宮崎忠比古,160.0,200705010112
5,8,16,ゼンノスカイブルー,牡4,56,石神深一,1:26.0,1.1/2,**,9-9,37.6,15.1,5,558(+6),,,,[東] 土田稔,大迫久美子,105.0,200705010112
6,6,11,シャコーアデル,牝4,54,村田一誠,1:26.2,1.1/4,**,2-2,38.5,15.4,6,510(0),,,,[東] 勢司和浩,グレイドレーシング組合,,200705010112
7,1,1,ガイヤール,牝6,55,田中勝春,1:26.2,クビ,**,11-9,37.8,129.4,12,462(-6),,,,[東] 小桧山悟,ヒダカ・ブリーダーズ・ユニオン,,200705010112
8,4,8,メルボルンシチー,牡6,54,千葉直人,1:26.3,3/4,**,11-12,37.7,128.9,11,470(0),,,,[東] 嶋田功,友駿ホースクラブ,,200705010112
9,1,2,ケイアイカールトン,牡5,57,横山典弘,1:26.4,クビ,**,2-3,38.6,4.5,3,502(-6),,,,[東] 松山康久,亀田守弘,,200705010112
10,5,10,クリアエンデバー,牡7,57,吉田豊,1:26.4,クビ,**,10-9,38.0,16.5,7,526(+4),,,,[東] 大久保洋,大原詔宏,,200705010112
11,2,4,スマートエッジ,セ7,57,武豊,1:26.5,1/2,**,6-6,38.4,25.5,9,438(+4),,,,[東] 佐々木亜,大川徹,,200705010112
12,7,13,キャンディッド,牡7,54,黛弘人,1:26.9,2.1/2,**,16-15,37.8,485.3,16,532(-6),,,,[東] 田村康仁,山本武司,,200705010112
13,3,6,ブラックシャドウ,牡4,56,小林淳一,1:27.3,2.1/2,**,2-3,39.5,13.8,4,544(+36),,,,[東] 田中清隆,田畑法賢,,200705010112
14,2,3,ジョリーズジョー,セ8,57,武士沢友,1:27.4,クビ,**,14-15,38.3,209.9,14,474(+6),,,,[東] 高市圭二,河内孝夫,,200705010112
15,7,14,サージェナイト,牡8,57,田中剛,1:27.8,2.1/2,**,14-14,39.0,473.0,15,470(-4),,,,[東] 小桧山悟,柴原壽光,,200705010112
16,3,5,バードントロフィー,牡6,57,松岡正海,1:29.1,8,**,6-6,40.9,193.4,13,490(-6),,,,[東] 奥平真治,ヒダカ・ブリーダーズ・ユニオン,,200705010112
