着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010405
1,6,12,エーシンハウジンク,牡3,56,芹沢純一,1:13.3,,**,15-8,37.5,45.8,11,432(-12),,,,[西] 野元昭,平井宏承,500.0,200803010405
2,8,15,フクノブリング,牡3,53,草野太郎,1:13.4,1/2,**,3-3,38.3,29.2,9,438(0),,,,[東] 嶋田潤,小沼博,200.0,200803010405
3,6,11,ドレストウショウ,牝3,54,大野拓弥,1:13.6,1.1/4,**,1-1,38.8,120.5,13,440(-6),,,,[東] 杉浦宏昭,トウショウ産業,130.0,200803010405
4,3,5,タイキトライアンフ,牝3,54,松田大作,1:13.7,1/2,**,15-14,37.9,30.0,10,430(0),,,,[東] 戸田博文,大樹ファーム,75.0,200803010405
5,1,1,フジベガ,牡3,56,木幡初広,1:13.9,1,**,8-8,38.6,19.5,7,450(-4),,,,[東] 中野栄治,藤田達男,50.0,200803010405
6,5,10,ドナヴィラージュ,牝3,54,津村明秀,1:13.9,ハナ,**,3-3,38.9,4.8,3,414(-12),,,,[東] 鈴木伸尋,山田貢一,,200803010405
7,5,9,チョコフィオーレ,牝3,52,藤岡康太,1:14.0,3/4,**,11-8,38.6,7.0,4,432(0),,,,[西] 平田修,日進牧場,,200803010405
8,4,8,ヤマショウボストン,牝3,51,千葉直人,1:14.2,1.1/4,**,8-11,38.9,121.4,14,436(+2),,,,[東] 大和田稔,菅原秀仁,,200803010405
9,7,14,スリータキオン,牝3,54,中村将之,1:14.4,1,**,2-2,39.5,20.3,8,420(-10),,,,[西] 武宏平,永井商事,,200803010405
10,7,13,ハッピーギフト,牡3,56,鷹野宏史,1:14.4,アタマ,**,3-6,39.3,14.2,6,460(-4),,,,[西] 佐藤正雄,尾崎正,,200803010405
11,2,3,マダムミツコ,牝3,53,的場勇人,1:14.4,ハナ,**,13-14,38.8,52.5,12,410(+4),,,,[東] 高橋祥泰,伊達敏明,,200803010405
12,3,6,ネクストトライ,牡3,56,高山太郎,1:14.5,1/2,**,8-6,39.2,3.6,1,486(+4),,,,[東] 佐藤全弘,竹内昭二,,200803010405
13,1,2,コパノシンオー,牡3,56,中舘英二,1:14.6,1/2,**,3-3,39.6,4.4,2,440(+4),,,,[東] 武藤善則,小林祥晃,,200803010405
14,2,4,アサミスマイル,牝3,51,丸田恭介,1:15.4,5,**,11-13,39.9,143.3,15,366(0),,,,[東] 岩城博俊,喜田啓照,,200803010405
15,8,16,ローズドサハラ,牝3,51,三浦皇成,1:16.4,6,**,3-11,41.3,10.4,5,438(-8),,,,[東] 岩戸孝樹,菅原史博,,200803010405
16,4,7,イズミノセチゴ,牡3,56,加藤士津,1:17.0,3.1/2,**,14-16,41.3,226.2,16,464(+4),,,,[東] 佐々木亜,西浦和男,,200803010405
