着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010603
1,8,12,コスモタクミ,牡3,55,的場勇人,2:42.5,,**,1-1-1-1,36.1,4.0,3,480(-6),,,,[東] 秋山雅一,岡田繁幸,500.0,200803010603
2,1,1,ゲストアスリート,牝3,54,津村明秀,2:42.7,1.1/4,**,6-5-8-5,35.8,21.7,6,494(0),,,,[東] 鈴木伸尋,木村牧場,200.0,200803010603
3,6,7,テイエムテクノオー,牡3,56,田嶋翔,2:43.0,2,**,10-10-4-2,36.2,27.9,7,520(-2),,,,[西] 小島貞博,竹園正繼,130.0,200803010603
4,2,2,マジックロード,牡3,56,木幡初広,2:43.1,クビ,**,5-5-4-4,36.3,4.0,2,486(+6),,,,[東] 稲葉隆一,鈴木芳夫,75.0,200803010603
5,6,8,メルシーモンサン,牡3,56,中舘英二,2:43.3,1.1/2,**,8-9-10-5,36.3,43.1,8,508(+16),,,,[西] 武宏平,永井康郎,50.0,200803010603
6,5,6,メジロミスバニー,牝3,54,大野拓弥,2:43.4,1/2,**,12-12-11-9,36.1,3.1,1,530(0),,,,[東] 谷原義明,メジロ牧場,,200803010603
7,7,10,エムオーワンダー,牡3,53,三浦皇成,2:43.9,3,**,4-4-4-5,37.1,6.7,4,444(-4),,,,[東] 清水英克,大浅貢,,200803010603
8,7,9,サンサンサン,牝3,54,田辺裕信,2:44.1,1.1/4,**,6-7-2-2,37.7,82.5,10,482(+6),,,,[東] 天間昭一,玉置潔,,200803010603
9,3,3,カゼノビンテージ,牡3,56,石橋脩,2:45.7,10,**,8-7-8-11,38.8,105.5,11,452(+6),,,,[東] 中野栄治,深井孟,,200803010603
10,4,4,スガノビクトリー,牡3,53,丸田恭介,2:46.7,6,**,3-2-4-10,39.9,52.3,9,428(+4),,,,[東] 大和田稔,菅原光太郎,,200803010603
11,5,5,ゲゼルシャフト,牡3,56,高山太郎,2:54.5,大,**,10-10-12-12,45.6,210.1,12,466(-2),,,,[東] 佐藤全弘,ヒダカ・ブリーダーズ・ユニオン,,200803010603
中,8,11,ゴールデンストーム,牡3,54,藤岡康太,,,**,2-2-3-5,,7.7,5,454(-2),,,,[西] 平田修,佐藤恭永,,200803010603
