着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010706
1,5,5,マキバスマイル,牡5,57,木幡初広,2:38.4,,**,9-9-4-2,36.5,2.5,1,476(0),,,,[東] 清水美波,鈴木芳夫,730.0,200703010706
2,5,6,カオリエスペランサ,牡5,57,左海誠二,2:39.1,4,**,7-7-2-2,37.4,8.8,5,546(-8),,,,[東] 武市康男,川畑隆司,290.0,200703010706
3,8,12,メジロハックマン,牡6,57,吉田隼人,2:39.1,ハナ,**,1-1-1-1,37.4,15.4,7,452(-8),,,,[東] 土田稔,メジロ牧場,180.0,200703010706
4,2,2,テンエイトップガン,牡5,57,嘉藤貴行,2:39.6,3,**,4-5-4-5,37.6,21.6,8,550(+2),,,,[東] 佐藤吉勝,熊坂富寿雄,110.0,200703010706
5,6,8,ホーネットアーミー,セ5,54,田中博康,2:39.7,3/4,**,7-7-8-6,37.4,6.5,3,482(-2),,,,[東] 矢野進,サンデーレーシング,73.0,200703010706
6,1,1,リキアイナスノオー,牡5,54,北村友一,2:39.8,1/2,**,4-3-8-6,37.5,8.7,4,460(-2),,,,[東] 本郷一彦,高山幸雄,,200703010706
7,3,3,ゼウス,牡5,57,勝浦正樹,2:39.8,ハナ,**,9-9-12-8,37.3,27.4,9,466(0),,,,[東] 小西一男,神林幸一,,200703010706
8,4,4,トウショウコーラル,牡8,57,高橋智大,2:40.0,1.1/4,**,9-9-8-8,37.7,37.4,11,494(-8),,,,[東] 大久保洋,トウショウ産業,,200703010706
9,7,10,バンダムカーン,牡6,57,安藤光彰,2:40.0,アタマ,**,12-12-8-8,37.7,9.9,6,472(0),,,,[東] 南田美知,山科統,,200703010706
10,7,9,アドマイヤグローリ,牡4,57,柴山雄一,2:40.9,5,**,4-5-7-11,38.7,6.2,2,474(+4),,,,[西] 友道康夫,近藤利一,,200703010706
11,8,11,クリノシシマル,牡6,57,津村明秀,2:41.2,1.3/4,**,2-2-2-4,39.5,32.3,10,480(+2),,,,[東] 斎藤誠,栗本博晴,,200703010706
12,6,7,アイノヤマト,牡4,54,黛弘人,2:43.2,大,**,2-3-4-11,41.2,152.4,12,412(+2),,,,[東] 大和田稔,田中卓,,200703010706
