着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010711
1,3,6,リトルアマポーラ,牝3,54,武幸四郎,1:35.5,,**,10-10,34.4,2.9,1,458(-12),,,,[西] 長浜博之,社台レースホース,3863.0,200805010711
2,8,15,ライムキャンディ,牝3,54,藤岡佑介,1:35.7,1.1/4,**,7-6,34.9,14.3,8,504(0),,,,[西] 藤岡健一,社台レースホース,1518.0,200805010711
3,5,10,ラルケット,牝3,54,後藤浩輝,1:35.7,クビ,**,2-2,35.4,8.6,4,470(0),,,,[東] 和田正道,サンデーレーシング,959.0,200805010711
4,2,3,デヴェロッペ,牝3,54,吉田豊,1:35.8,1/2,**,1-1,35.6,6.2,2,482(-4),,,,[東] 加賀武見,ディアレスト,570.0,200805010711
5,7,14,マイネウインク,牝3,54,田中博康,1:35.9,3/4,**,12-12,34.7,83.6,13,436(+4),,,,[東] 菊川正達,サラブレッドクラブ・ラフィアン,380.0,200805010711
6,7,13,エフティマイア,牝3,55,蛯名正義,1:36.0,クビ,**,5-3,35.4,25.8,10,430(-8),,,,[東] 矢野進,吉野英子,,200805010711
7,6,12,スワンキーポーチ,牝3,54,横山典弘,1:36.1,3/4,**,14-12,34.8,8.4,3,460(-12),,,,[東] 鈴木康弘,吉田照哉,,200805010711
8,8,16,パッションローズ,牝3,54,柴田善臣,1:36.1,ハナ,**,11-10,35.0,91.6,14,492(-4),,,,[西] 岡田稲男,下河辺牧場,,200805010711
9,4,7,マルターズオリジン,牝3,54,中舘英二,1:36.3,1,**,5-6,35.5,11.9,7,462(-2),,,,[東] 水野貴広,藤田与志男,,200805010711
10,6,11,シャランジュ,牝3,54,村田一誠,1:36.3,クビ,**,14-15,34.8,9.4,5,422(+4),,,,[東] 本間忍,伊達敏明,,200805010711
11,3,5,カレイジャスミン,牝3,54,北村宏司,1:36.4,1/2,**,3-3,35.9,11.2,6,488(+10),,,,[東] 宗像義忠,ディアレスト,,200805010711
12,4,8,ルルパンブルー,牝3,55,吉田隼人,1:36.7,2,**,12-14,35.3,21.1,9,442(0),,,,[東] 坂本勝美,飯田良枝,,200805010711
13,2,4,リーガルアミューズ,牝3,54,柴山雄一,1:36.8,1/2,**,7-6,36.0,99.2,15,470(+20),,,,[西] 領家政蔵,シルク,,200805010711
14,5,9,マイネブリッツ,牝3,54,津村明秀,1:37.2,2.1/2,**,3-3,36.7,56.5,12,440(+8),,,,[西] 中村均,サラブレッドクラブ・ラフィアン,,200805010711
15,1,1,オールフォーミー,牝3,54,勝浦正樹,1:37.5,1.3/4,**,7-9,36.5,153.1,16,470(+2),,,,[東] 勢司和浩,シルク,,200805010711
16,1,2,ラヴドシャンクシー,牝3,54,石橋脩,1:38.4,5,**,16-16,36.1,45.5,11,462(0),,,,[東] 堀宣行,社台レースホース,,200805010711
