着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010306
1,1,1,パイロット,牡3,56,石橋脩,2:06.4,,**,7-7-7-7,38.8,19.8,8,462(-2),,,,[西] 佐々木晶,小田切有一,500.0,200803010306
2,3,6,メイショウジャイロ,牡3,54,浜中俊,2:06.8,2.1/2,**,2-2-2-2,39.8,2.3,1,458(-6),,,,[西] 小島貞博,松本和子,200.0,200803010306
3,7,14,スーパープライド,牡3,56,中舘英二,2:07.1,2,**,4-3-3-3,40.0,3.7,2,472(-2),,,,[東] 谷原義明,村山義一,130.0,200803010306
4,3,5,ガッテンヒメ,牝3,54,津村明秀,2:07.6,3,**,4-3-4-3,40.3,162.2,15,456(-4),,,,[東] 粕谷昌央,岩崎圭市,75.0,200803010306
5,2,3,ミュージカルボーイ,牡3,56,小野次郎,2:07.6,ハナ,**,1-1-1-1,40.9,7.0,3,462(-12),,,,[東] 沢峰次,長谷川兼美,50.0,200803010306
6,6,12,ディアプリマ,牝3,54,太宰啓介,2:07.8,1.1/4,**,13-13-12-9,39.9,13.5,4,480(-4),,,,[西] 清水出美,寺田千代乃,,200803010306
7,6,11,メイショウオバナ,牝3,54,上野翔,2:07.8,アタマ,**,7-7-4-5,40.5,121.7,13,466(0),,,,[西] 安達昭夫,松本好雄,,200803010306
8,8,15,マッキーケインズ,牡3,56,梶晃啓,2:08.0,1.1/2,**,4-6-4-5,40.7,37.3,9,424(+6),,,,[西] 梅田康雄,薪浦亨,,200803010306
9,1,2,フミノセントラル,牡3,54,藤岡康太,2:08.2,3/4,**,7-7-12-10,40.2,59.9,10,474(+2),,,,[西] 西浦勝一,谷二,,200803010306
10,2,4,オリエンス,牡3,56,芹沢純一,2:09.0,5,**,15-13-12-10,41.0,15.2,5,484(-8),,,,[西] 新川恵,前田幸治,,200803010306
11,4,7,ダイワウィーク,牡3,56,武士沢友,2:09.2,1,**,11-11-11-12,41.4,78.4,12,490(-8),,,,[東] 鹿戸雄一,大城敬三,,200803010306
12,5,10,トラストジェニオ,牡3,53,三浦皇成,2:09.3,1/2,**,7-7-7-8,41.7,18.5,7,430(-6),,,,[東] 河野通文,菅波雅巳,,200803010306
13,4,8,カシノマルス,牡3,56,西田雄一,2:09.6,2,**,13-13-15-15,41.1,197.7,16,506(-4),,,,[西] 福永甲,柏木務,,200803010306
14,5,9,サイキョウツバキ,牝3,54,赤木高太,2:10.0,2.1/2,**,16-16-16-16,41.0,150.6,14,396(-14),,,,[西] 坂口正大,奥本賢一郎,,200803010306
15,7,13,ホクテンミラー,牝3,53,北村友一,2:10.6,3.1/2,**,2-3-7-14,42.9,17.2,6,416(-2),,,,[西] 加藤敬二,小川幸助,,200803010306
16,8,16,シャドウアックス,牡3,56,松田大作,2:11.2,3.1/2,**,12-11-7-12,43.5,76.6,11,458(-4),,,,[西] 松永幹夫,飯塚知一,,200803010306
